person1,person2,friendsSince
1132,2444,39469
830,1596,42185
1026,444,40120
802,2330,42409
2642,2072,36796
1583,2122,37926
238,2919,41625
950,61,41715
2311,2330,42473
1404,2003,35107
2168,1511,41301
2486,741,42960
2299,2116,35635
1950,2383,38097
1940,2989,37156
259,1711,37936
995,2315,38769
2063,1342,38132
2425,596,41079
2231,1672,41992
99,2645,37296
2491,2996,38575
1500,1901,38562
452,765,37903
2688,93,36209
2519,2682,35746
1424,2408,35974
1902,1868,35365
693,1756,40750
425,2184,42278
2553,283,41099
413,2180,40017
2737,2733,38537
381,89,39265
2692,889,37816
717,1251,41591
145,2930,37581
464,487,41851
2222,2812,36454
2643,2941,36992
609,430,39141
1391,1760,42647
2517,613,36044
1962,169,35355
2253,1588,38712
798,1914,41876
2867,743,42918
2581,1485,43025
56,8,38098
515,637,36469
2443,1334,40827
2039,371,41392
1721,80,35484
927,2142,38463
2948,2295,42204
1864,2712,35575
1690,1226,42028
2600,104,37170
926,1501,35735
2459,1099,36009
2485,2110,39279
2356,5,40081
1542,2056,41512
65,177,42508
1726,1248,41543
2205,1430,42747
1226,646,41416
1207,1145,40305
2936,2237,36756
1341,2121,40777
2291,1219,41735
306,1519,38631
1845,1979,39854
2472,1803,42372
2465,137,35213
2110,1839,39716
2505,969,41944
2509,2773,35834
2920,390,37961
1750,761,37344
2001,292,37806
429,1007,36527
2374,2183,38086
972,964,40264
2056,2407,36653
417,114,38198
2495,2728,37003
1143,1745,38193
2453,2270,38313
426,298,38976
2886,115,36970
466,1505,36670
880,1250,41212
911,869,38057
467,2833,36558
2394,51,37722
2122,2710,40672
133,2060,41285
1682,1169,40880
413,1172,38342
1303,2210,42883
2988,1006,38706
1469,990,35583
855,1595,41806
1718,2955,39598
1615,2339,39068
940,1618,36375
529,1140,38093
417,1952,35565
212,2096,38370
2676,717,38633
1573,1595,39943
2200,907,37120
2669,449,41263
492,787,37552
2982,2252,38274
424,2815,35656
561,1401,41018
2921,40,38798
1545,2124,36736
509,606,37918
2675,1362,37121
2558,37,38924
2089,2492,40027
230,558,41428
17,1991,38056
1756,1341,37313
1487,468,36100
184,574,37384
1040,2528,39877
1060,2354,40451
1957,2513,37806
2992,1853,39280
2536,2372,37542
138,882,39490
662,546,40994
2297,1418,35374
2798,2784,42485
312,455,41409
2024,1644,39691
1617,2260,36255
71,2521,38923
951,1622,39243
1924,2978,40749
2299,1316,40888
1125,2276,38582
2852,1603,42369
464,2995,41326
2695,736,37770
2110,958,41817
2636,1863,42108
2985,2514,39833
2650,361,42008
2790,2476,40922
2839,1841,36340
553,550,35573
402,1200,40105
355,289,37467
2911,528,42117
2602,647,41885
78,2814,39550
481,2341,39151
2265,1071,41100
2803,1055,38863
1501,1798,42437
1658,1922,40719
577,2227,41357
487,661,37210
1741,1505,39449
620,294,40824
1165,2337,35673
613,1310,40777
2817,1187,41668
2456,1178,41490
2515,1846,37570
1523,2444,39787
1977,2139,35859
575,1721,40641
1037,1291,42210
2775,1334,38746
469,284,42256
2893,2607,37376
38,2853,37028
1910,1334,41682
2032,2955,35961
307,319,41514
1579,2416,40562
2988,504,40076
430,1282,38574
2236,2952,40557
2299,2649,39979
2683,325,38865
1581,2247,42544
2761,2568,41203
381,1870,37496
436,2065,35839
2787,1625,42148
194,2548,36169
719,2678,42547
1264,2956,42385
1315,1671,41600
2590,2340,39560
1470,1193,36070
1608,2480,37301
2816,1163,42750
285,840,36690
529,2542,40267
2538,2350,40335
2064,2670,40220
191,2634,37859
2599,1954,42802
1528,2646,37395
1383,2729,39488
1150,1300,36194
1448,2864,42358
1400,2588,42985
1871,90,37968
2849,1552,42563
2144,2285,38622
2454,693,40145
190,1055,41147
1580,2787,36597
1249,283,41092
1072,459,41739
1706,1002,42436
2226,803,40495
77,123,42856
1931,2879,36824
1034,561,41772
858,1301,39443
2964,1419,41715
471,212,37463
637,2536,37907
2416,258,38617
300,709,37355
2810,1397,37074
2165,134,36533
2111,1905,42379
447,2737,37887
1332,715,39732
177,1683,35556
2546,1871,38512
1176,1981,36034
2323,695,35121
125,1176,41972
2818,2786,41291
1983,1988,39227
1984,1973,36584
1367,2130,40959
1582,2512,41380
2809,1433,39420
1050,2412,40219
216,1224,38227
372,2741,37915
789,334,39743
561,1944,42643
1504,2373,41511
1670,1402,36325
1979,1634,36691
1122,1348,39218
2809,728,39989
598,1432,40745
617,1515,41667
2943,858,40068
2116,1433,42534
1282,1024,36039
2137,2425,40378
2548,1936,35318
1415,347,39268
863,399,41026
1139,1699,38781
2583,2192,42100
267,936,35880
505,1153,39319
2268,2968,41945
305,1938,36525
1421,1797,40624
100,2900,35160
2517,1331,35778
1165,645,35832
1359,2853,42256
1737,68,38524
2285,484,36690
2803,1888,36017
1753,45,35953
296,2994,40866
525,7,40872
2572,768,40430
1978,1322,40626
906,1503,38789
233,2577,36257
443,550,42468
2633,1855,38067
2173,633,38464
162,2736,42072
2168,2511,35412
832,171,37707
1915,1517,41686
1376,2282,38953
989,2525,40427
1188,764,41350
1419,1299,37096
2312,2705,37998
2455,380,42429
444,910,39531
1137,128,38520
384,1741,40197
2006,723,36299
2144,2414,41627
1966,1686,37317
27,1540,42668
494,1057,36661
1432,1108,41725
511,1722,42592
231,1094,39317
2662,2853,42685
311,1658,39423
628,592,39884
141,1878,41968
2654,295,39545
1596,194,42531
1858,2218,42960
2417,229,37042
1051,2065,36899
1942,1984,36205
46,350,40453
2705,699,36038
678,949,39524
1117,2440,37170
2730,1638,36666
1961,2557,41570
2948,1631,40200
2253,1502,40675
1822,1471,42918
495,112,37007
1472,2159,42591
807,2873,35446
157,123,41997
651,592,36204
760,124,39101
1645,2902,41640
1891,1899,36895
1186,2515,42849
1779,1117,40980
2410,1091,41589
1868,2710,42153
458,685,39593
2047,1595,36325
1504,2222,36317
691,2914,36293
449,2130,37243
124,274,36725
2123,1800,37141
1145,2386,35556
1917,1448,39608
320,2523,39196
312,1055,37276
2544,1691,42246
900,697,39673
1690,534,36375
2301,1303,37777
2100,242,38073
1864,1280,40685
2342,786,39600
2898,1442,39602
1992,1812,35191
1347,1679,41716
51,855,42499
1903,604,36439
2892,2316,35985
549,1071,37257
2271,1625,36992
303,2952,41643
1685,1307,42991
1484,518,35087
267,780,35530
1523,1273,42070
2965,669,42962
2511,2439,35985
2537,2311,37358
1579,1368,38044
1242,1639,36090
2865,2100,38177
625,1116,35332
773,2298,39601
1000,1614,41242
1986,996,37713
2743,481,39748
2808,2682,42906
1190,1122,40087
2236,188,37351
862,2071,40805
2077,1388,38058
2015,317,36770
1880,2929,41847
2574,2586,39330
912,319,41223
1917,843,35989
1092,90,40459
2510,2937,37004
2726,1049,36601
1788,1580,38196
1736,1198,42877
2068,359,36579
1586,2681,40401
1739,2691,40791
1984,2783,42201
880,1258,39989
2591,2487,36870
2489,1943,36800
393,457,37094
210,192,39959
2501,1180,42903
923,1020,35708
1461,1619,42773
2347,2092,42309
2140,1507,38198
1143,802,36281
34,800,39147
1901,457,42276
142,74,42641
2935,111,41206
2178,1569,38953
903,2586,38356
1929,1014,38855
297,2163,38560
1773,1035,39647
235,1653,42472
826,2012,40914
2132,1815,36917
2853,2745,41696
1594,161,39313
2194,1914,38140
2589,1487,35962
644,2194,39917
524,1210,39471
1467,2582,36615
720,586,43033
1563,2388,37010
188,2914,36573
1361,720,37440
1535,2284,35460
1559,2851,42831
1684,1668,36849
2869,2314,36513
612,2517,40063
1586,2952,37019
2126,2665,36838
751,1905,36656
2626,2338,35241
539,1126,38352
2928,2802,37805
2060,66,42504
673,1981,40265
1038,2185,42623
1744,1756,40457
1337,408,36075
2761,1835,40312
1481,891,39443
502,1063,35426
686,199,38278
836,857,40184
1496,1222,41621
1290,979,40291
2236,460,35260
846,1804,35383
104,1782,38002
371,2085,37058
1666,2485,40671
863,1194,36826
452,113,38624
1531,538,39013
273,1680,38610
148,2136,38857
1195,1551,41978
1799,2965,35400
297,1829,40220
2329,705,41197
1560,1723,39997
952,1462,36563
973,6,40866
1199,2766,41920
1615,2745,35134
2601,1364,42132
1793,2720,38891
542,1396,36123
2139,602,36276
74,1369,39863
2661,2745,41719
1088,1633,37693
2865,530,35071
803,1651,38134
2034,2412,39718
1849,1018,39340
154,811,39029
910,1711,36711
2058,1684,39001
1730,1819,42583
845,1262,38037
2785,2460,35972
1956,620,40983
2843,2353,41122
1413,398,40251
237,2302,41513
756,2973,38968
72,626,36636
2195,1608,37437
2078,2381,39821
1289,1690,37780
1036,548,42545
272,962,40717
524,1141,38908
489,1187,41938
1140,997,40130
1705,1453,36676
2738,1459,42351
2107,1568,35552
2896,2927,42538
1480,608,41395
2477,1944,42132
2962,239,37963
1098,1778,39644
698,2664,39889
2024,989,42297
21,1118,38563
2230,2545,36313
2860,1544,40450
2214,1959,42770
2463,304,38924
2354,551,40697
278,2555,41551
1951,1308,36563
1262,2721,42323
1255,1479,36881
2872,464,42228
2868,65,41300
2993,1734,35195
210,844,39737
1785,226,40172
325,20,39987
1080,879,37576
1386,2635,37518
1537,521,42277
1759,1964,42314
1942,1196,35681
856,2591,35820
2406,2397,39297
1162,884,42859
104,1999,42070
745,1478,42689
1025,922,37164
563,2191,39441
2612,1758,37523
705,2997,35507
2783,2543,36507
2382,484,41021
1628,1288,37721
1327,1642,41307
2542,2563,39592
2073,2568,40423
2276,2970,36359
2140,2708,40831
2737,1410,39129
184,2144,38576
127,2473,37386
330,1468,42080
970,473,38837
454,2722,38098
2934,695,38166
716,1930,41778
2204,2439,35534
2913,1193,35443
286,192,41178
1030,764,35415
1958,1286,35911
1707,2470,41330
2674,851,38876
814,941,35318
589,2809,37267
2619,1621,41695
199,2745,39184
2063,957,36833
272,2619,39483
1279,2328,38700
2748,36,37044
1568,1100,40735
1329,651,40629
1041,1823,37591
729,1889,40523
292,1806,35681
234,2841,37972
1197,1730,37683
228,2391,35408
303,1123,38631
2522,2932,35948
1221,543,38369
2292,1581,37397
249,2502,39961
2229,1485,35758
173,303,37985
1725,2471,37344
1955,1176,40542
2860,2601,40237
1295,2632,37207
2220,1477,35624
646,2299,37194
818,2620,35703
1924,2104,38406
1452,2350,38475
1744,2059,40772
2259,1600,39843
2338,1990,41675
1481,588,38197
312,1161,39615
416,1475,37049
2087,1600,42606
2754,1763,41380
2302,2239,42028
2607,2526,35368
2925,1609,39253
1478,2540,40271
2030,2416,39149
321,306,40101
1883,2330,40929
176,2143,40074
351,2873,36350
1926,1079,37136
2669,888,36580
1676,1605,41395
2292,1119,42509
2804,2508,39458
2718,1099,35801
140,1085,40600
2067,1331,41392
1942,2991,42191
97,1604,42843
126,559,40192
1643,1335,42297
1422,1011,37815
540,1639,35577
2475,1893,37246
2776,2146,35149
1086,1367,41830
2836,2826,40942
2839,1947,40957
773,2553,35084
1242,1992,41448
378,217,36547
1600,769,38049
2005,2893,39825
659,2009,38081
868,1628,37742
2861,544,37199
1838,1578,36731
421,813,37936
1899,1193,42085
2632,1212,38528
2470,2769,36437
1033,1923,37865
1142,1065,35283
254,2180,35292
472,2916,36894
882,2234,37777
642,296,38794
1663,1367,42028
332,2712,37858
2021,2041,40062
2451,418,36840
2221,2066,39734
1501,737,40345
2756,584,37126
1114,741,42708
2450,616,38903
859,435,37353
2651,1016,37862
2267,712,42391
2400,2929,43027
1906,1891,40717
562,1486,40165
507,2331,37436
1300,2824,37818
2232,43,35150
2218,2366,41457
368,396,37083
2079,857,37166
1562,1281,42540
647,630,38612
1627,2315,39972
2900,1505,41434
2560,415,39356
1184,2234,41880
1188,1530,41735
722,2960,42833
1717,760,38735
131,386,36437
95,2381,39817
2757,1566,35463
393,2284,37705
722,102,38106
928,952,35907
2266,1285,39857
2306,2370,41488
217,1737,42913
68,1120,42454
1689,194,38167
2090,2887,36837
553,2853,36061
210,2450,40802
1821,1912,41496
2951,2892,39726
138,1379,37895
1328,676,35182
2901,1445,36967
2488,1148,36815
554,2663,35392
1021,58,35271
1484,2635,39912
2028,1326,41674
2464,1619,40443
1658,88,40837
2389,2367,35253
2480,1682,35268
2553,534,35210
1126,1760,40773
2459,1724,36745
2491,2857,37308
343,1807,36130
1111,1449,38550
1795,2582,40859
2580,2994,39385
444,2676,36554
2074,2682,41290
161,1004,41065
2232,575,35830
1569,2085,35863
2159,992,41253
1192,566,36232
2418,2124,41651
1371,1113,35447
2784,764,39155
1063,783,41783
2778,2464,42935
856,1763,36843
2978,122,36513
1351,1399,35139
2484,2316,37350
1125,1303,40246
1748,877,42830
890,1023,38082
1504,1023,37163
2553,1263,36307
280,1220,36156
2337,1352,36730
27,1421,39171
1005,1264,38347
901,1768,41592
2703,38,35470
1905,613,37820
2328,814,38883
1963,1931,42197
2644,1137,42807
544,1618,41875
2053,1528,41537
1849,2443,38508
1862,2506,36544
1976,430,38299
2037,2065,35641
2263,1226,38741
2666,1587,39079
85,2756,40478
1054,858,35290
2130,2204,35762
536,938,42503
2274,1875,38375
1590,2241,40905
651,2351,35966
1996,2059,35737
2386,373,42608
1860,327,42430
1737,691,37014
658,1330,37864
1504,59,36409
1798,2286,41091
2634,1178,36050
1208,2923,40466
1936,1834,42038
692,1983,38099
1806,1618,37320
126,2180,42221
