person1,person2,friendsSince
4426,9011,40534
7495,9346,36548
6236,7113,40779
1376,1992,37330
8303,9732,41115
8300,6520,40921
1491,1757,43134
4457,9566,37485
6096,3668,37842
1345,2120,38626
2082,7179,39629
5867,6904,40537
4262,4242,40757
4966,1228,44099
6558,5087,37465
7323,9174,39015
9381,1183,40751
5098,5818,42672
5359,2289,39544
3338,2425,40076
2109,8304,40709
791,9669,42229
2872,1753,42071
8021,7044,39091
9386,6139,36689
1231,6361,43718
1660,8391,39489
4662,9019,41770
5494,8806,36718
2839,9133,41798
8486,511,37043
2779,9493,43521
3273,6992,42647
9552,887,43477
235,6624,40085
8860,4919,40279
5208,4286,42531
576,7399,40477
3642,9894,43920
3722,7434,38613
5776,6781,38113
7033,9173,43942
6515,6300,39637
1972,7861,40643
8410,2912,38484
7093,2276,43074
9519,2701,36618
9948,6478,38355
3896,4000,39422
4968,8734,40785
336,7637,38558
4407,8501,40232
5796,2316,43254
4327,1628,40875
2195,9235,36920
9510,2222,38271
4584,8981,38558
3530,9727,39205
6172,2836,37400
1453,1309,39617
2673,1954,43163
5233,9961,37944
1839,1172,38155
3222,6297,41450
561,2278,40560
8624,2979,40876
2097,627,36804
1843,895,41555
5414,2704,40375
5543,9348,40569
6717,9097,37455
8803,1640,40633
4621,3787,41489
2881,9736,42891
7562,4213,42168
8278,7947,42223
9569,24,38007
8184,609,43595
1552,7413,40359
7624,7571,41324
6194,8969,43286
6947,5721,43844
7472,8204,42825
337,5251,39192
1329,2107,42346
4234,4185,37760
4565,8313,43562
8610,5571,43014
838,4170,37847
748,8047,42088
8770,215,42753
7477,6377,43926
1286,1501,42937
8634,7133,38492
8188,3680,36914
3848,8116,38214
1733,429,39118
9524,4206,37084
5168,196,44085
5083,4254,42864
7691,3743,37993
9482,7317,40318
8056,4973,38519
9418,7548,39372
4994,9125,40984
7853,8836,37009
4541,7988,40484
3965,842,39906
6768,9670,39888
9633,7179,41074
930,3601,43396
5184,5670,42216
8283,739,43075
1279,5539,43483
2506,8836,38869
2821,3415,39563
3660,549,37927
1229,7378,40563
9888,7953,37470
7333,2981,41882
8172,3157,42215
4760,4909,41711
7749,7320,39995
211,2845,38660
9354,656,38297
4578,8546,41543
2,1024,38639
5203,5053,43279
2434,2824,41809
689,5692,38884
5246,2163,36577
8009,8794,37204
4113,1626,36821
9464,8242,40494
1584,9787,39744
3521,3063,39514
2230,6458,41830
3399,1362,39022
8816,8574,43278
9373,3259,40476
5848,7537,38488
1066,7793,36528
5972,1748,40729
6453,9159,37765
7036,4109,42418
3730,6511,38477
2805,7852,41464
1771,4609,41755
7101,9290,43764
147,5897,41775
3764,8767,39531
6182,3030,41740
3131,7878,40575
7116,2571,36871
2505,5101,42497
4925,8107,36693
1199,3285,43956
4817,3367,42178
7273,8429,43043
5198,3052,40014
3340,1988,38539
6521,3333,40801
1751,1903,43366
9782,7772,38029
6320,2826,38618
4062,7949,41190
1920,9978,42933
299,8028,42039
3055,287,43224
2429,9092,38584
6395,3440,38388
4558,8143,43046
5046,703,42504
5499,276,43896
9771,8270,43865
8633,485,42304
9897,3883,43893
8474,3951,38903
4391,7142,36834
7683,3957,40756
8478,6927,38711
6350,7038,41251
5021,6975,40145
56,1083,40442
877,4272,40945
3948,2505,37579
9793,5904,37347
2792,4273,37125
5033,701,41687
4808,4395,39895
1827,2346,37676
2181,3869,39776
5850,3742,41720
1434,2239,43649
244,5193,41565
760,2243,40102
5343,6978,43523
6938,20,40344
8529,3488,38902
1542,140,43100
2679,3661,37156
4095,1421,37479
5655,4285,44129
5432,2141,42565
6707,116,43648
8718,4118,39426
164,8881,43524
9620,4239,38881
7306,4447,40534
6669,2250,41397
8858,9898,37408
1588,4492,44176
6952,6812,38055
9007,4161,42937
3696,9955,42195
8476,5578,40909
9229,7900,43937
5449,7981,38222
4519,3827,37998
8937,663,36610
8819,2699,38106
9653,5436,41766
5314,7609,40840
5707,5198,42489
8909,7527,40253
9532,8463,43591
3967,584,40284
6266,3972,43975
2410,9940,42122
6985,8449,37406
5344,4137,37578
3825,1976,38621
1797,6332,42636
8211,3758,39860
4787,3348,41857
742,1690,39445
3274,9800,43354
5295,4979,43800
8072,1477,42813
1707,336,42263
8663,7236,37005
2047,5603,41110
2037,6507,44069
2475,1234,39357
8447,6027,41209
7579,1028,39615
1456,65,42056
6495,619,41083
773,3732,37322
8312,6119,41776
3601,4227,43042
5648,8619,37553
1306,3368,39961
3595,2616,36980
6808,7472,39127
4081,2634,41382
5272,2889,43067
7744,448,42005
7578,9230,41306
7188,3411,39420
2057,32,41389
1347,9,38501
3216,1776,42953
3057,4801,37395
8624,358,37495
5125,7452,42731
307,1259,37335
3302,2885,40544
545,9091,39480
253,6124,41095
2000,8298,39028
9216,9167,41788
5196,1817,37976
540,3779,40319
5691,445,36868
4624,5454,41651
5523,2312,42213
9097,5727,39472
9325,2594,43434
4108,8225,41404
3649,6331,40848
9169,2171,43706
5017,252,39545
1483,2200,43890
4830,5824,43888
8730,613,41508
7298,784,41800
5490,6154,44032
7395,3705,41039
2631,2957,40119
8409,6843,36826
4397,6649,38770
7511,2796,38612
2254,3178,42794
6850,2645,42286
8387,6606,42156
6249,2899,42657
1170,679,38070
4716,7966,38232
9758,6500,38656
7458,2790,38764
4745,6203,38188
2256,3612,41916
4651,1036,38397
713,3735,41133
8233,6067,42203
5629,1936,42394
5290,3788,37364
4594,4020,37550
6205,4655,41921
3259,1964,41539
2102,488,43936
5334,4036,41031
6084,2717,37393
4320,5479,36768
9101,3545,40003
6386,8539,43756
3864,8264,43675
6946,9261,36630
8337,2759,43444
8096,2583,38683
5351,7910,39425
1452,4720,40348
350,5240,41638
73,5229,42730
5436,7601,42686
2191,8135,36666
9796,469,43701
1081,2299,40430
7562,8626,39854
5957,5340,42003
2588,9256,40153
6220,2252,41794
9142,5690,41775
6737,4556,38758
8083,4830,37304
3288,4347,37026
9734,7841,40413
5783,6942,38279
1564,8751,40087
7462,6534,39377
4485,2760,41248
4790,5570,40020
1322,9433,42518
6283,2517,43723
6398,5400,41512
2985,4390,38318
1033,1881,38254
6708,9988,41015
154,5814,38965
5908,9734,37628
2263,5245,40574
6362,229,38050
6160,1031,38092
9890,3684,40147
5710,4564,41076
4101,4328,40395
5911,6388,41465
6285,1051,41517
6200,8720,41870
3892,2837,37885
1570,8436,41476
6541,9386,43753
8544,9197,40242
5434,2912,40426
5378,8583,43873
5828,260,40872
7662,5562,39780
8090,9612,38893
3558,1098,43433
7765,1549,37084
2593,9708,41826
9396,4621,36895
3873,8946,36637
1510,6768,41006
9614,6476,38609
2715,7114,40818
2948,826,40334
684,4061,39864
3292,3874,42517
1096,9192,41352
6802,1184,39384
9591,3198,43962
3382,4190,41900
9921,5049,39397
6302,9916,41044
6221,4302,41132
7981,2456,41739
857,7081,38558
3776,3783,43838
1688,2943,39571
3546,5770,42111
4199,9193,37614
3589,3544,38249
8330,5064,37093
8380,1056,42193
9440,1699,41657
5701,5075,36867
1806,2913,43738
498,732,44129
4480,43,36546
1463,3348,38247
2079,5805,43893
5794,3204,42051
4486,7514,42677
1574,293,42375
4402,9349,36634
6807,7279,43063
171,7625,44127
4297,7761,36903
7306,3172,43219
7426,4229,38981
4270,5727,36720
7283,4912,39201
4857,5295,39818
4046,95,38891
3600,9421,41442
4854,6332,42172
5641,1562,39595
2170,7131,43780
7026,2725,39607
5743,7129,40765
7312,6553,43232
4128,6208,42333
8130,3019,38978
8290,3043,39012
2238,8561,38529
7840,7300,36541
6591,8453,43870
5073,2930,43967
8357,3813,38912
8767,5646,41505
2754,4952,43800
223,5859,40081
1537,3605,38542
761,2408,41569
9036,3398,38309
7205,4238,37654
5784,1247,43142
9318,2332,39665
4954,8275,40592
4026,1790,39583
5020,2402,39614
6885,901,42959
3945,572,39716
1513,4945,44104
9463,6199,41393
1319,1432,39310
4203,9067,37946
8075,8537,37848
3882,8579,38398
4783,8047,39632
4463,8999,41131
4440,6626,43737
7532,2037,37430
8737,3551,38760
8147,7613,38964
3287,3138,38745
3378,5133,39451
9037,2623,40871
6315,8030,40823
6568,1578,40538
3366,9568,37021
2713,9533,38051
1156,1049,37020
3686,6234,43259
3542,7082,44101
1245,3429,38839
1531,7929,38885
5669,6945,38934
1542,6177,43580
6274,1208,39376
4058,6688,38468
6622,4749,42671
2658,8616,38223
849,1673,36667
2162,3053,40674
25,5916,43659
6296,9846,42245
1317,6781,43838
1082,5036,38383
9068,5741,37524
6478,318,43122
8952,3629,43376
9473,8709,36905
7995,7532,40341
9822,6940,42207
4209,7,37898
5090,8194,37464
1629,3424,41818
8673,3461,39233
824,924,37103
9457,7792,38625
1892,8597,38855
3106,2005,37585
5327,6762,36578
6716,706,43513
1868,1628,36543
2378,3348,42261
4506,1129,38372
60,4719,42433
9378,3257,40376
8160,4672,36622
5560,6898,39686
7134,634,40207
818,2776,41580
3719,5135,40080
2154,8747,43879
968,2658,40557
3518,4419,37935
6857,1457,38643
5425,1878,43922
3177,2499,41477
5135,5855,40758
5644,2328,38960
5920,7322,40150
5569,7348,39961
837,2365,39655
2195,3715,39797
2155,9210,43201
3516,9982,36845
6722,464,38648
9002,4138,37378
1803,6234,40523
5984,4549,36572
2164,4211,40212
5940,3892,43300
7375,7276,37999
1891,7031,40281
1368,6490,43488
7031,2705,40370
482,2099,39919
1137,3095,43010
8597,6747,43893
3630,5180,39641
7617,5981,41797
3582,9686,41263
9519,8658,38826
582,3517,37484
2020,3897,43711
5317,995,38957
3020,9170,38890
8720,9489,38355
574,89,44020
3629,1744,43105
8284,5314,40700
4609,5109,38756
1071,639,39829
1678,5274,41155
5648,3681,40698
3341,8618,41989
483,7111,37773
589,9100,38150
6008,4361,42160
5294,6697,40387
9621,9390,38079
723,481,40434
8968,2939,43721
570,9024,41680
7950,7607,41613
9766,4846,39357
3324,8242,41416
5864,8104,41525
9691,9055,37418
9966,5628,42627
5025,8411,37168
6240,2579,41062
3060,2885,38126
6652,9222,42770
4620,4925,42493
5589,483,37635
6023,1663,37218
5426,6230,38348
2973,4748,42124
7492,3128,41326
7702,9442,40860
8106,9361,43847
6552,2350,37009
4513,8887,37411
295,2106,41092
9309,6083,38425
8283,9282,40242
556,6808,37714
4506,8618,40060
4755,4391,37262
4486,2519,39906
7432,7674,42044
9048,7937,42243
8710,1004,42062
5622,7430,41664
1842,5340,43656
4888,5443,38926
8382,5726,37331
9471,9749,38332
9589,9733,40453
2192,3944,42676
6191,3920,42272
4579,2884,37423
9013,408,44078
4196,1641,43330
8616,4632,40121
8052,8014,37601
852,8964,42547
6943,1402,43311
5878,7892,43401
1071,3292,38505
7012,7548,43778
7564,446,38846
7611,8786,42516
6568,2423,37889
2318,5937,43601
7128,164,43721
2524,6271,40778
7598,6076,44000
2869,952,40994
7044,5752,42423
5945,6480,42009
3032,9430,40587
9197,2476,40962
5032,1600,38370
2403,383,43843
1150,4795,40679
6112,8710,43339
1953,1134,41885
2305,5465,39150
9767,5081,41955
8746,4838,40678
9632,8863,42412
900,8251,37938
3922,1820,41652
5431,3547,43626
9663,8040,37965
3750,5966,43930
2667,3275,38851
459,4354,41222
3377,9329,37246
174,8455,38527
4063,488,41574
6770,509,38589
60,3127,43961
5042,1458,39720
4302,6479,40102
2507,1592,36659
180,967,43687
7495,4172,39483
3276,7445,41310
4511,5834,40697
9600,2361,39122
3733,4061,39320
1276,5274,42239
6142,3144,39456
9914,6686,39663
5389,7491,37973
2422,643,41133
4458,5588,39344
9447,1202,41876
7165,1884,39007
6096,7022,36673
4827,5746,40995
9745,4157,38268
3574,6529,37666
5090,9967,41770
8122,8429,37492
9383,8470,36746
9865,2513,39384
3229,5623,40116
7796,8971,38186
2620,1595,36565
7474,6799,43102
4712,6916,38315
8210,2707,39911
1866,9211,38086
4780,7629,39824
9575,8493,38621
8243,9611,39904
782,4732,37515
2928,3419,41018
8488,7706,41522
6315,3975,38859
2876,9629,38122
7440,524,41068
9089,5812,36540
869,2590,37118
2731,5010,43020
6535,9625,37586
8982,6946,44106
1764,7324,38380
1489,9214,37672
1540,9325,43503
1163,9426,36962
3845,8537,41476
1112,2283,40725
8771,8067,37660
2223,2586,41770
8904,4074,36649
1307,6549,41055
7619,1794,42918
6312,3277,41593
3139,254,42015
1694,4991,41678
3272,4568,37416
3855,9041,43694
9952,6346,42124
324,1190,40500
6316,392,39057
3595,7891,37962
9940,1608,38586
7363,3508,43976
9491,2624,44128
5501,3665,43003
1715,2855,44003
6969,2047,37261
5604,7725,36746
7419,8122,41169
2325,8700,39552
4479,3188,37329
1053,2782,38496
4231,3672,40925
7971,8772,38318
9268,2491,38602
6169,7122,42914
8164,3116,41930
1480,3573,43047
7856,9318,41593
1377,1103,40676
9490,951,38097
3621,9958,40879
8567,8100,41629
5467,3541,41313
7625,7657,38030
7457,3580,41898
6896,6254,44168
4891,7705,40407
1522,4338,39820
1244,5652,38106
4812,876,37583
720,5976,40547
6595,9163,39297
4639,2771,43599
5298,5319,36965
6302,2953,39312
2689,7328,37873
2470,2635,36707
6762,1705,43728
6886,7542,41270
6007,5077,41831
8652,1839,40622
3429,6766,43880
45,1288,41462
3541,4902,37110
8820,707,43360
5645,1193,37080
3697,5650,39191
6485,3266,43968
4983,6063,42521
3510,8099,38272
9562,3935,43553
4883,2538,42903
8425,8663,43267
9786,2745,42735
8017,9242,36773
695,8175,38181
9535,1228,39331
8460,4915,41124
1304,9727,38786
1149,7298,41307
5266,7393,38432
1711,797,43105
1104,2305,39930
9986,4268,40149
369,8396,39804
2224,1020,43924
7984,6426,41096
1045,6320,38513
9890,4305,37129
1158,720,43678
7202,1479,40468
6759,87,40482
7963,8693,36915
3687,7864,41838
6062,5994,41444
2364,7076,42820
3358,938,41794
2942,7914,36548
1301,2463,43945
9645,2217,43051
458,8418,41857
6030,3917,41312
3223,3158,41732
9300,8768,38692
8636,2093,36897
2585,3242,43682
420,3749,40529
8721,7074,40711
7565,7639,43192
2779,8976,40765
4353,4472,38402
9894,120,38119
3072,3882,41484
515,852,41099
7682,3385,36706
7725,8855,39339
9126,8550,41094
6226,5132,43830
9324,7526,42508
6556,9986,39785
4334,8035,41413
1383,2050,37608
7129,9260,40943
7229,8711,44012
5713,7919,44048
3419,5040,39220
6788,9624,38407
594,2107,39507
4841,2442,39751
5543,7511,43300
5298,2247,36807
7152,2778,36968
9804,4310,38878
6270,8687,41298
6279,5530,40162
4128,345,39862
9704,8401,40299
1676,6054,42656
5153,1420,39488
2364,1085,42377
7482,7919,44134
3134,1436,41150
9540,7507,39960
452,103,43154
7207,4810,41337
7832,2467,38742
9708,2588,40798
8040,5006,37473
9776,8706,38266
6358,5265,43698
8612,3394,38131
4369,2678,38442
6967,5147,38163
5731,252,42272
2136,2654,39784
2807,1226,37552
2619,8198,40826
8679,6385,37605
2343,3706,43130
3022,599,42749
5685,7370,36826
8219,1985,39423
2827,6842,40199
4742,9392,43785
3949,8718,41519
3124,6878,37779
1643,252,41739
6255,9820,36731
4115,7904,38161
1331,9328,41808
3320,7443,43965
4716,700,37852
9820,6241,40208
2170,5649,42607
2446,5945,41648
7111,9149,42085
4972,7137,40965
1383,6086,41110
4785,7716,41697
2097,5937,37219
7012,7823,42490
1801,413,43208
7082,4134,38358
1340,91,43329
8408,9717,42321
4654,8247,42072
5882,5115,41963
5491,4231,38660
7211,6906,39971
4268,2249,40336
6963,5199,42827
3613,82,42037
2839,5889,43443
6872,2020,39675
3275,7800,37354
2721,2576,41048
5283,8723,41938
292,8042,42983
9213,664,40076
7447,779,42612
4441,4317,43673
6383,7288,42974
2635,4059,38140
771,3799,42029
7794,2987,43331
6001,6284,43045
4752,8556,40764
5025,3109,39568
551,9168,40722
9244,6454,38172
5656,957,40488
9041,3415,36708
7608,8148,41488
8631,6068,42855
6310,8483,40037
8972,4816,38516
4868,3970,40820
8692,6194,43685
6238,9810,43061
3589,153,41342
920,1743,38417
8499,8300,44179
2981,1333,38309
9502,8805,38405
2073,9003,39227
3531,7745,42429
9281,5612,42171
37,7272,41863
4221,9160,37168
9734,8005,40826
129,9072,42694
360,1856,38854
8084,619,39179
2672,3743,42786
4561,7917,40324
5394,3203,40922
963,7643,38887
4515,2013,37830
6997,6425,38622
3596,9730,42014
7283,4147,41514
338,6132,37582
1782,8799,37005
2515,5518,42017
7226,3616,40267
368,2195,42030
2373,1717,38818
9630,5070,36540
1731,3121,43949
744,8530,41640
8069,6349,36544
9743,4962,40040
6046,5343,39138
7854,9194,37077
3986,6020,40780
8913,5348,39530
4711,7839,36617
2965,2336,43256
9553,2769,43717
5549,1156,37355
5793,7112,37326
3333,8357,37159
2712,8632,40052
2928,6520,40247
5220,8886,42045
3852,5542,40850
5060,4164,39182
3330,1622,43069
6487,4448,39770
6668,232,38806
3670,1043,44010
2935,4607,36734
3197,7623,41273
1400,8271,41789
8569,8932,41113
5739,9186,36986
444,8943,42982
3762,7776,43936
1842,5003,42757
2756,4008,38018
66,692,43184
5380,8374,43708
8301,2991,41365
7524,8756,38755
2900,3348,40865
5351,4093,42772
3480,5338,37889
2406,2431,38638
4400,6471,39408
684,8767,43784
391,981,43770
6503,52,42434
1416,641,37654
9702,2583,39088
366,7473,39179
1917,4977,39945
6340,4798,39202
2296,8501,39518
5909,7560,38552
7428,2946,37850
1700,3178,36998
5488,9656,38219
6411,5272,37961
1257,77,43177
976,4339,41025
4917,6952,36727
9646,401,42299
7011,3352,37804
1161,9198,36630
1090,9576,37089
7342,3458,40402
1838,5911,41134
8765,8064,40245
8070,8156,36647
2214,8921,43460
4819,3652,38655
6514,2976,41984
423,5358,42122
8359,3352,44136
1059,1370,42019
6242,8684,39170
6674,4799,43517
5972,6743,40914
9743,7313,40722
9928,5307,37873
9570,4837,40290
7843,6869,41476
8137,3418,42151
2907,9848,42172
2064,3157,44116
4381,8379,37590
1568,2571,40608
2659,5951,36549
9455,1793,43038
7433,6683,38236
4459,5643,36903
3105,1508,43304
7566,8589,42145
6261,7617,44008
944,193,40436
3054,5962,43262
7551,5300,41115
3965,6588,39803
2332,9657,38877
6963,7322,41815
7897,6866,41968
9771,3349,38236
681,9640,39860
8626,5293,39878
4042,710,41468
9528,856,40572
1521,2852,36763
3172,4373,41772
1365,8268,39257
9746,7724,40867
6128,9807,43587
1516,2306,38803
4746,979,40470
7601,4634,44000
9895,2424,43939
5254,5285,38860
1368,7361,39885
6516,8038,37067
9487,9149,38334
5945,6019,42206
2588,6206,37444
602,291,40270
9407,1411,40421
3875,664,39716
1238,740,39509
1060,8920,42614
6963,620,44007
538,4161,43433
838,5400,40338
9418,6600,44120
690,8359,38956
4411,599,41825
5426,2485,39277
3801,9938,42506
9263,2415,38264
1203,5079,42136
4108,7684,37298
1494,2155,42153
9196,1738,43136
5437,3928,43285
4471,3987,43495
5136,1715,39239
2162,7016,42945
6493,7562,43607
518,1287,40925
1887,1715,39630
5550,3528,43810
343,3254,43104
8847,6807,39776
2838,3304,39001
4929,1896,39424
1333,3901,39789
6235,609,39462
7516,7542,37352
5717,9526,39230
4403,878,40968
1685,6476,42416
6831,7186,40647
9452,2440,38380
3512,730,40632
9780,5235,41767
1355,769,43679
5368,424,40575
9060,2843,40758
8842,1164,39385
7390,6854,37018
1365,8336,41103
7004,3418,39520
2281,1156,38260
3393,3068,39832
4851,2110,41153
8166,1026,42404
1945,5456,41022
2181,7341,39959
4480,5785,37922
160,9247,38915
4986,9241,39805
4633,840,40176
6065,9253,43461
2940,4045,39272
4731,2613,42954
9313,4048,37717
6694,9562,39247
9103,1886,39173
5820,3070,39104
819,4458,39015
465,6707,41695
4274,5094,40705
6812,4717,40213
7110,6253,42017
5258,7886,41142
1334,6865,43569
4813,3236,39514
3542,4795,40538
134,5592,39390
4820,3228,39651
7365,4740,37358
5392,2137,37499
8173,6238,43346
1616,7440,43045
3041,3262,37665
2168,8535,36907
6829,367,37363
9944,5489,36689
8490,6442,42014
7350,7948,37924
2892,1041,37901
7139,1262,39502
3046,1146,40252
8855,200,42223
7944,391,39614
4312,5078,43919
8880,4815,37491
2740,9118,43778
4701,9162,37715
2864,1546,36604
7024,5430,39175
7475,5500,36695
7272,2127,40338
1363,9179,39414
2813,1412,43627
80,9918,38478
8797,6178,37563
6469,538,36620
4075,8975,41200
1894,9182,39989
8238,9391,40616
4670,504,38636
2108,2543,42987
7245,4424,38039
1197,1828,40657
5332,3655,38905
2245,3529,38163
9643,8018,43464
4016,4852,40140
6187,6513,37922
8224,9273,43564
8928,4457,41095
2932,5227,40318
8382,124,37724
7147,9066,38624
6784,2926,43914
1729,9567,38441
8066,5185,42018
5092,2036,37591
8938,6237,42314
6808,6096,36531
7493,1484,41547
1911,7715,43395
4121,1183,40479
1052,3637,37179
1628,9514,38610
683,4333,38086
9944,8202,43927
9384,5072,42111
5845,4244,38773
2125,8313,36921
1254,1375,39386
1676,351,36806
6115,8349,42424
7734,6577,38254
9567,2332,40162
1397,2896,41168
3110,3748,43446
1549,5298,37669
8408,4393,37842
8857,25,37973
3447,1376,40587
4640,9942,43344
8948,6284,40024
368,8652,36963
7793,934,44066
3861,8069,40871
5348,4042,38635
6412,6235,40543
4605,7259,38828
4654,3825,40205
8916,5031,42378
2345,4258,38429
4533,2692,42952
2053,5965,39987
6836,6212,41828
1717,8290,39798
4057,4459,38188
1357,485,42204
4400,5738,41825
9011,6058,40282
3830,4337,43225
7073,9403,40199
940,2529,37727
1773,8991,42566
4569,9456,40953
6915,9851,44143
2832,9201,43081
3401,602,43185
5513,8872,42887
8595,5141,41522
3289,434,37551
2258,4182,39387
6275,7102,41895
7785,6154,42366
5400,9968,41635
635,6994,42747
8605,887,36931
6831,3495,38133
3217,4151,39171
7104,3511,37779
8125,8608,42828
678,9497,41376
4737,9055,37295
997,5468,41880
1668,6176,37913
8718,3415,36887
4268,5540,41075
7636,4350,38997
3922,1538,37429
979,7237,39984
156,5868,41976
5603,507,43982
8466,4611,41125
570,86,38931
4072,8800,41758
2566,1280,37301
4772,6950,38628
2324,7826,40578
2886,5153,41012
6365,7482,39618
6491,7649,38367
3238,8655,42719
9797,1506,37925
3071,2994,38363
9259,6192,40900
7171,3547,36892
2503,5409,43707
4185,3782,43230
8742,7468,41477
5697,785,39166
371,7899,38849
3560,4870,41851
1503,5954,40444
5025,9281,38484
9036,6133,42597
5638,3501,41489
6386,7876,41808
5595,2778,37087
2787,8222,39361
3270,3280,42475
1886,7767,38266
5457,903,39738
7270,1208,36915
5574,6611,41782
4883,5260,37778
1589,3483,42527
245,9865,42159
7311,3640,36977
7820,9178,38454
8641,3448,42620
7194,3002,37989
9500,695,43072
5867,8020,36577
9397,6746,36821
3672,334,41642
7696,6251,37554
5132,122,38235
2249,8541,43342
493,554,37910
3479,6387,41963
5203,4750,36636
2806,3577,39407
989,5954,40851
5584,8307,40059
703,6001,40734
2795,7390,43639
5851,5266,37121
5922,8275,43509
4262,3986,38314
4767,8977,40877
7824,1622,40085
7758,2681,41381
6119,1340,37649
3741,7419,43582
637,1060,42365
8666,6257,42866
727,8141,37499
6014,7531,38780
2813,97,42507
6296,9960,36997
1965,4954,43464
8488,4016,36715
3970,9281,41358
2373,9779,37165
3042,9850,40713
600,3207,36958
7586,7101,43573
260,1805,40618
8904,837,42492
6044,5684,43639
6902,2997,43701
4639,3757,37793
8211,7776,37693
954,6512,37287
5686,9727,40423
1913,9240,39136
7094,6323,42627
5945,6739,40644
9009,2916,38606
6609,9123,37193
7183,3663,43945
9600,8619,40509
5561,39,38964
2098,1716,41012
6483,4040,43939
8643,5695,42626
5632,3254,41103
6626,7988,38353
7341,9933,36680
4596,7514,42148
8934,5113,40268
9504,5296,44119
9550,1143,39228
6751,7415,42567
1371,7358,38454
5668,2065,38717
5609,6051,40688
3450,6531,40391
5797,6248,43362
8847,416,39039
3454,7065,42707
9432,556,38963
2148,5274,39699
8822,7011,36703
4216,5959,37770
8058,4061,38739
7963,4049,40274
8353,292,42984
8464,9717,38580
740,3834,41895
5165,3230,41996
9087,8997,43677
5164,9300,37515
7908,8547,42322
4145,5017,40039
733,137,39433
5723,9768,36616
5063,1669,40956
7452,9174,41532
2808,8250,43795
9468,5471,42748
7221,2120,41180
7335,8029,39616
5675,7580,42946
662,1500,42331
5995,4217,43658
5508,3029,37971
3666,3643,44045
129,25,37198
3968,8664,39588
7468,7465,42204
7108,6388,38631
2954,6978,42258
4619,7072,42365
5028,930,41297
987,5489,40031
1917,4073,44064
5540,2928,37674
3101,9685,40922
8987,2085,42502
659,5699,40108
6028,2328,43282
830,3721,42970
4763,9802,42609
8449,9272,39985
2966,2827,38847
156,5627,39960
9237,5927,37912
3538,4697,41101
1966,8878,38290
5893,5402,36744
4071,394,36908
3921,2370,43556
8934,7320,43642
3512,7808,38324
6252,5145,42382
4086,2464,43180
9364,6766,40328
1750,9963,44141
9774,1428,39002
2464,3080,42979
5748,8973,37694
6834,3423,39200
4040,8651,37013
3488,1539,42473
5006,6605,37562
7803,1085,40472
8431,9005,42351
7101,701,36595
6928,6037,39908
6674,4669,40852
8440,6906,43468
4427,1884,38262
3392,4383,43415
57,9872,40020
2823,5055,36751
8624,7791,43344
1493,8003,43376
9583,2307,37690
272,2189,38592
8826,8314,43662
8925,5924,40460
6764,5987,41200
5927,8131,40128
4816,9885,42872
1427,1928,41866
4671,9459,38981
1659,2167,44072
1923,7072,36601
1007,8716,40050
717,9244,37159
9924,8523,36870
2235,4783,42373
8617,1455,41639
8783,9010,39124
7474,9500,36577
1868,9354,36541
1828,7216,39066
5372,104,38117
3367,7682,38748
6311,4040,37327
796,7634,41400
7332,5681,38655
468,1332,37131
7145,3922,43741
6170,1448,39804
6883,5109,40943
8604,327,41859
8813,2303,36999
1771,271,39733
5646,7405,38702
802,6227,39627
7536,4925,43714
66,9642,42514
9380,903,39541
3934,4313,41990
9211,3498,39863
1837,5612,39539
2114,9356,43456
6978,2903,40778
7924,9813,38850
6372,1499,41351
231,1642,37071
3587,7318,38369
3472,5053,38952
2261,8994,41977
1878,1956,37342
8417,560,40850
985,9130,42377
6426,1306,37832
4957,196,39065
101,5640,39129
7615,2209,41919
5689,1435,39503
291,4835,40524
3586,2183,40749
4243,5001,40905
9377,1922,41805
5451,120,37948
7017,5169,41809
6608,6977,43976
5836,3790,38276
4851,2331,37713
2452,7054,43427
1576,2858,37795
1425,8129,41019
5954,9766,42200
6488,7455,41642
3650,5956,40508
6399,2736,43916
4002,6609,43599
7302,7885,38492
145,7787,39199
9663,9475,41822
7452,4971,38226
7716,9334,43977
3376,7701,38161
1729,755,36787
5215,951,40867
3591,1505,39114
7476,8256,36561
5131,4185,42153
7586,3451,40307
5886,1814,38248
997,6213,38905
2738,7347,43376
8039,9732,39476
4650,5668,43616
9021,6048,41748
9137,6007,42196
901,707,39643
4713,6614,38422
9059,1722,37905
1514,801,41560
6151,5721,43895
2739,6017,43484
9670,381,37515
1530,9661,40383
154,2857,43750
3454,5421,42960
1634,1462,38736
8266,1234,39089
5023,4105,43535
7375,1435,39237
5818,1574,39326
8743,5499,39820
2635,3201,40379
7303,6793,43890
4371,2651,38718
2592,5177,37775
6933,1232,41251
7176,5443,39887
9993,261,42930
1020,7016,41964
1700,9075,37382
9290,7966,41133
228,4865,42831
5833,8291,37589
1138,3392,39792
1205,4179,36632
9194,5577,37981
7656,8761,43198
7936,188,40786
412,5191,41017
5191,7411,40497
1073,7236,42034
7424,2128,41780
777,9622,43233
8574,3933,36527
4501,6693,39713
2761,2210,40479
3949,3307,40288
2144,6193,41295
8186,2928,44080
7619,654,39169
5454,7377,41241
3290,987,38152
6840,1613,37542
6647,8149,38311
7495,4506,43924
2042,6960,42163
2824,9269,42254
4970,329,40346
3444,4479,38688
1419,3047,37862
7306,6200,44019
7445,8603,40293
8737,7017,40156
5827,4207,39505
6375,320,38115
