campaign_id,campaign_name,start_date,end_date,campaign_type,ad_id,ad_name,ad_channel
47,Toys  - Campaign,2019-10-17,2019-10-21,UpSell,255,Ad -  Outdoor Play ,Website
48,Health  - Campaign,2019-10-25,2019-10-29,Cross-Sell,256,Ad -  Foot Care ,Website
48,Health  - Campaign,2019-10-25,2019-10-29,Cross-Sell,257,Ad -  Laxatives ,Instagram
48,Health  - Campaign,2019-10-25,2019-10-29,Cross-Sell,258,Ad -  Pain Relievers ,AdobeAds
48,Health  - Campaign,2019-10-25,2019-10-29,Cross-Sell,259,Ad -  Probiotics ,MobileApp
48,Health  - Campaign,2019-10-25,2019-10-29,Cross-Sell,260,Ad -  Probiotics ,SearchEngine
49,Veterans Day - Campaign,2019-11-08,2019-11-12,UpSell,261,Ad -  New Arrivals ,Instagram
49,Veterans Day - Campaign,2019-11-08,2019-11-12,UpSell,262,Ad -  Travel Size Beauty ,Facebook
50,Veterans Day - Campaign,2019-11-09,2019-11-13,Special,263,Ad -  Premium Mens Grooming ,TikTok
50,Veterans Day - Campaign,2019-11-09,2019-11-13,Special,264,Ad -  Premium Hair Care ,SearchEngine
50,Veterans Day - Campaign,2019-11-09,2019-11-13,Special,265,Ad -  Premium Hair Tools & Accessories ,MobileApp
50,Veterans Day - Campaign,2019-11-09,2019-11-13,Special,266,Ad -  Premium Beauty Tech & Skin Devices ,GameApp
50,Veterans Day - Campaign,2019-11-09,2019-11-13,Special,267,Ad -  Premium Beauty Tech & Skin Devices ,GoogleAds
50,Veterans Day - Campaign,2019-11-09,2019-11-13,Special,268,Ad -  Premium Bath & Body ,Facebook
50,Veterans Day - Campaign,2019-11-09,2019-11-13,Special,269,Ad -  Premium Hair Care & Hair Tools ,GameApp
50,Veterans Day - Campaign,2019-11-09,2019-11-13,Special,270,Ad -  Premium Bath & Body ,GoogleAds
50,Veterans Day - Campaign,2019-11-09,2019-11-13,Special,271,Ad -  Premium Facial Skincare ,GoogleAds
50,Veterans Day - Campaign,2019-11-09,2019-11-13,Special,272,Ad -  Premium Mens Grooming ,MicroSite
50,Veterans Day - Campaign,2019-11-09,2019-11-13,Special,273,Ad -  Premium Mens Grooming ,Facebook
51,Veterans Day - Campaign,2019-11-10,2019-11-14,Special,274,Ad -  Health & Safety ,SearchEngine
51,Veterans Day - Campaign,2019-11-10,2019-11-14,Special,275,Ad -  Diapering ,GoogleAds
51,Veterans Day - Campaign,2019-11-10,2019-11-14,Special,276,Ad -  Feeding ,MicroSite
51,Veterans Day - Campaign,2019-11-10,2019-11-14,Special,277,Ad -  Strollers ,Twitter
51,Veterans Day - Campaign,2019-11-10,2019-11-14,Special,278,Ad -  Toddlers Room ,SearchEngine
52,Veterans Day - Campaign,2019-11-11,2019-11-15,Retention,279,Ad -  Pretend Play ,Website
52,Veterans Day - Campaign,2019-11-11,2019-11-15,Retention,280,Ad -  Outdoor Play ,Instagram
52,Veterans Day - Campaign,2019-11-11,2019-11-15,Retention,281,Ad -  Shop Toys by Age ,MicroSite
53,Personal Care  - Campaign,2019-11-12,2019-11-16,Acquisition,282,Ad -  Clean Living Bath & Body ,GameApp
53,Personal Care  - Campaign,2019-11-12,2019-11-16,Acquisition,283,Ad -  Sun Care ,SearchEngine
53,Personal Care  - Campaign,2019-11-12,2019-11-16,Acquisition,284,Ad -  Deodorants & Antiperspirants,TikTok
53,Personal Care  - Campaign,2019-11-12,2019-11-16,Acquisition,285,Ad -  Mens Essentials ,GoogleAds
53,Personal Care  - Campaign,2019-11-12,2019-11-16,Acquisition,286,Ad -  Feminine Care ,Instagram
53,Personal Care  - Campaign,2019-11-12,2019-11-16,Acquisition,287,Ad -  Incontinence ,Instagram
53,Personal Care  - Campaign,2019-11-12,2019-11-16,Acquisition,288,Ad -  Sun Care,Website
53,Personal Care  - Campaign,2019-11-12,2019-11-16,Acquisition,289,Ad -  Shaving ,Twitter
53,Personal Care  - Campaign,2019-11-12,2019-11-16,Acquisition,290,Ad -  Bath & Body ,SearchEngine
54,Beauty  - Campaign,2019-11-20,2019-11-24,Acquisition,291,Ad -  Beauty Stock Up ,MicroSite
55,Thanksgiving - Campaign,2019-11-26,2019-11-30,Acquisition,292,Ad -  Premium Mens Grooming ,MobileApp
55,Thanksgiving - Campaign,2019-11-26,2019-11-30,Acquisition,293,Ad -  Premium Mens Grooming ,MicroSite
55,Thanksgiving - Campaign,2019-11-26,2019-11-30,Acquisition,294,Ad -  Premium Hair Care ,GoogleAds
55,Thanksgiving - Campaign,2019-11-26,2019-11-30,Acquisition,295,Ad -  Premium Hair Tools & Accessories ,MobileApp
55,Thanksgiving - Campaign,2019-11-26,2019-11-30,Acquisition,296,Ad -  Premium Facial Skincare ,MobileApp
55,Thanksgiving - Campaign,2019-11-26,2019-11-30,Acquisition,297,Ad -  Premium Mens Grooming ,MobileApp
56,Thanksgiving - Campaign,2019-11-27,2019-12-01,Retention,298,Ad -  Light Bulbs ,Website
56,Thanksgiving - Campaign,2019-11-27,2019-12-01,Retention,299,Ad -  Air Fresheners ,Website
56,Thanksgiving - Campaign,2019-11-27,2019-12-01,Retention,300,Ad -  Pest Control ,Website
57,Thanksgiving - Campaign,2019-11-28,2019-12-02,Other,301,Ad -  Appliances ,Instagram
57,Thanksgiving - Campaign,2019-11-28,2019-12-02,Other,302,Ad -  Kids Rooms ,Website
57,Thanksgiving - Campaign,2019-11-28,2019-12-02,Other,303,Ad -  Bedding ,GoogleAds
57,Thanksgiving - Campaign,2019-11-28,2019-12-02,Other,304,Ad -  Decor ,AdobeAds
57,Thanksgiving - Campaign,2019-11-28,2019-12-02,Other,305,Ad -  Bath ,GameApp
57,Thanksgiving - Campaign,2019-11-28,2019-12-02,Other,306,Ad -  Kitchen & Dining ,MobileApp
57,Thanksgiving - Campaign,2019-11-28,2019-12-02,Other,307,Ad -  Storage & Organization ,SearchEngine
57,Thanksgiving - Campaign,2019-11-28,2019-12-02,Other,308,Ad -  Personalized Gifts ,GoogleAds
57,Thanksgiving - Campaign,2019-11-28,2019-12-02,Other,309,Ad -  Appliances ,Facebook
57,Thanksgiving - Campaign,2019-11-28,2019-12-02,Other,310,Ad -  Decor ,MicroSite
57,Thanksgiving - Campaign,2019-11-28,2019-12-02,Other,311,Ad -  Personalized Gifts ,Website
58,Black Friday - Campaign,2019-11-29,2019-12-03,UpSell,312,Ad -  As Seen On TV ,SearchEngine
58,Black Friday - Campaign,2019-11-29,2019-12-03,UpSell,313,Ad -  Air Fresheners ,MicroSite
58,Black Friday - Campaign,2019-11-29,2019-12-03,UpSell,314,Ad -  As Seen On TV ,MicroSite
58,Black Friday - Campaign,2019-11-29,2019-12-03,UpSell,315,Ad -  Cleaning Supplies ,AdobeAds
58,Black Friday - Campaign,2019-11-29,2019-12-03,UpSell,316,Ad -  Laundry ,Website
58,Black Friday - Campaign,2019-11-29,2019-12-03,UpSell,317,Ad -  Air Fresheners ,MicroSite
58,Black Friday - Campaign,2019-11-29,2019-12-03,UpSell,318,Ad -  As Seen On TV ,GoogleAds
58,Black Friday - Campaign,2019-11-29,2019-12-03,UpSell,319,Ad -  Shoe Care & Repair ,AdobeAds
58,Black Friday - Campaign,2019-11-29,2019-12-03,UpSell,320,Ad -  As Seen On TV ,Website
59,Black Friday - Campaign,2019-11-30,2019-12-04,Retention,321,Ad -  Bags & Accessories ,Website
59,Black Friday - Campaign,2019-11-30,2019-12-04,Retention,322,Ad -  Kids Clothing ,AdobeAds
59,Black Friday - Campaign,2019-11-30,2019-12-04,Retention,323,Ad -  Sleepwear Shop ,SearchEngine
59,Black Friday - Campaign,2019-11-30,2019-12-04,Retention,324,Ad -  Juniors ,GoogleAds
59,Black Friday - Campaign,2019-11-30,2019-12-04,Retention,325,Ad -  Shoes ,MobileApp
59,Black Friday - Campaign,2019-11-30,2019-12-04,Retention,326,Ad -  Juniors ,Website
59,Black Friday - Campaign,2019-11-30,2019-12-04,Retention,327,Ad -  Kids Clothing ,GameApp
60,Black Friday - Campaign,2019-12-01,2019-12-05,Retention,328,Ad -  Tools ,Instagram
60,Black Friday - Campaign,2019-12-01,2019-12-05,Retention,329,Ad -  Bathroom Renovation ,Website
60,Black Friday - Campaign,2019-12-01,2019-12-05,Retention,330,Ad -  Home Safety ,Twitter
60,Black Friday - Campaign,2019-12-01,2019-12-05,Retention,331,Ad -  Tools ,Website
60,Black Friday - Campaign,2019-12-01,2019-12-05,Retention,332,Ad -  Bathroom Renovation ,MicroSite
60,Black Friday - Campaign,2019-12-01,2019-12-05,Retention,333,Ad -  Tools ,Website
61,Cyber Monday - Campaign,2019-12-02,2019-12-06,Retention,334,Ad -  Bath & Body ,Website
61,Cyber Monday - Campaign,2019-12-02,2019-12-06,Retention,335,Ad -  Travel Size Beauty ,Website
61,Cyber Monday - Campaign,2019-12-02,2019-12-06,Retention,336,Ad -  Clearance on Health Beauty Wellness & Personal Care,Twitter
61,Cyber Monday - Campaign,2019-12-02,2019-12-06,Retention,337,Ad -  Premium Beauty ,AdobeAds
61,Cyber Monday - Campaign,2019-12-02,2019-12-06,Retention,338,Ad -  Travel Size Beauty ,MicroSite
61,Cyber Monday - Campaign,2019-12-02,2019-12-06,Retention,339,Ad -  Fragrance Best Sellers ,GoogleAds
61,Cyber Monday - Campaign,2019-12-02,2019-12-06,Retention,340,Ad -  Beauty Stock Up ,MicroSite
61,Cyber Monday - Campaign,2019-12-02,2019-12-06,Retention,341,Ad -  Beauty by Top Brands ,MobileApp
61,Cyber Monday - Campaign,2019-12-02,2019-12-06,Retention,342,Ad -  Back to College Beauty ,MicroSite
61,Cyber Monday - Campaign,2019-12-02,2019-12-06,Retention,343,Ad -  Clearance on Health Beauty Wellness & Personal Care,Website
61,Cyber Monday - Campaign,2019-12-02,2019-12-06,Retention,344,Ad -  Travel Size Beauty ,Website
62,Health  - Campaign,2019-12-17,2019-12-21,Retention,345,Ad -  Childrens Health ,SearchEngine
62,Health  - Campaign,2019-12-17,2019-12-21,Retention,346,Ad -  Ear Care ,Website
63,Books  - Campaign,2019-12-20,2019-12-24,UpSell,347,Ad -  Language Arts & Disciplines Books ,Facebook
63,Books  - Campaign,2019-12-20,2019-12-24,UpSell,348,Ad -  Childrens & Kids Books ,SearchEngine
63,Books  - Campaign,2019-12-20,2019-12-24,UpSell,349,Ad -  Childrens & Kids Books ,GameApp
63,Books  - Campaign,2019-12-20,2019-12-24,UpSell,350,Ad -  House Home & Gardening Books ,MicroSite
63,Books  - Campaign,2019-12-20,2019-12-24,UpSell,351,Ad -  Childrens & Kids Books ,MicroSite
63,Books  - Campaign,2019-12-20,2019-12-24,UpSell,352,Ad -  Psychology & Social Science Books ,AdobeAds
63,Books  - Campaign,2019-12-20,2019-12-24,UpSell,353,Ad -  Language Arts & Disciplines Books ,Facebook
63,Books  - Campaign,2019-12-20,2019-12-24,UpSell,354,Ad -  Psychology & Social Science Books ,SearchEngine
63,Books  - Campaign,2019-12-20,2019-12-24,UpSell,355,Ad -  Psychology & Social Science Books ,SearchEngine
63,Books  - Campaign,2019-12-20,2019-12-24,UpSell,356,Ad -  Childrens & Kids Books ,SearchEngine
63,Books  - Campaign,2019-12-20,2019-12-24,UpSell,357,Ad -  Language Arts & Disciplines Books ,GoogleAds
64, - Campaign,2019-12-23,2019-12-27,Special,358,Ad -  Oral Care ,Website
64, - Campaign,2019-12-23,2019-12-27,Special,359,Ad -  Sun Care,SearchEngine
64, - Campaign,2019-12-23,2019-12-27,Special,360,Ad -  Deodorants & Antiperspirants,GoogleAds
64, - Campaign,2019-12-23,2019-12-27,Special,361,Ad -  Deodorants & Antiperspirants,GameApp
64, - Campaign,2019-12-23,2019-12-27,Special,362,Ad -  Mens Essentials ,Twitter
65,Christmas Eve - Campaign,2019-12-24,2019-12-28,Cross-Sell,363,Ad -  Car Seats ,GoogleAds
65,Christmas Eve - Campaign,2019-12-24,2019-12-28,Cross-Sell,364,Ad -  Diapering ,Facebook
65,Christmas Eve - Campaign,2019-12-24,2019-12-28,Cross-Sell,365,Ad -  Diapering ,SearchEngine
65,Christmas Eve - Campaign,2019-12-24,2019-12-28,Cross-Sell,366,Ad -  Baby & Toddler Toys ,SearchEngine
65,Christmas Eve - Campaign,2019-12-24,2019-12-28,Cross-Sell,367,Ad -  Toddlers Room ,GameApp
65,Christmas Eve - Campaign,2019-12-24,2019-12-28,Cross-Sell,368,Ad -  Toddlers Room ,TikTok
65,Christmas Eve - Campaign,2019-12-24,2019-12-28,Cross-Sell,369,Ad -  Nursery & Decor ,MicroSite
65,Christmas Eve - Campaign,2019-12-24,2019-12-28,Cross-Sell,370,Ad -  Feeding ,Website
65,Christmas Eve - Campaign,2019-12-24,2019-12-28,Cross-Sell,371,Ad -  Baby Shower Gifts ,Twitter
65,Christmas Eve - Campaign,2019-12-24,2019-12-28,Cross-Sell,372,Ad -  Feeding ,TikTok
65,Christmas Eve - Campaign,2019-12-24,2019-12-28,Cross-Sell,373,Ad -  Diapering ,Facebook
66,Christmas Day - Campaign,2019-12-25,2019-12-29,Retention,374,Ad -  Coffee ,TikTok
66,Christmas Day - Campaign,2019-12-25,2019-12-29,Retention,375,Ad -  Breakfast & Cereal ,TikTok
66,Christmas Day - Campaign,2019-12-25,2019-12-29,Retention,376,Ad -  Seasonal Grocery ,MobileApp
66,Christmas Day - Campaign,2019-12-25,2019-12-29,Retention,377,Ad -  Chocolate Candy & Gum ,AdobeAds
66,Christmas Day - Campaign,2019-12-25,2019-12-29,Retention,378,Ad -  Meal Solutions Grains & Pasta ,AdobeAds
66,Christmas Day - Campaign,2019-12-25,2019-12-29,Retention,379,Ad -  Baking ,GameApp
66,Christmas Day - Campaign,2019-12-25,2019-12-29,Retention,380,Ad -  Beverages ,GameApp
66,Christmas Day - Campaign,2019-12-25,2019-12-29,Retention,381,Ad -  Seasonal Grocery ,MicroSite
66,Christmas Day - Campaign,2019-12-25,2019-12-29,Retention,382,Ad -  Beverages ,TikTok
66,Christmas Day - Campaign,2019-12-25,2019-12-29,Retention,383,Ad -  Coffee ,MobileApp
66,Christmas Day - Campaign,2019-12-25,2019-12-29,Retention,384,Ad -  Condiments Sauces & Spices ,MicroSite
67,Christmas Day - Campaign,2019-12-26,2019-12-30,Other,385,Ad -  Fresh Food ,GameApp
68,Christmas Day - Campaign,2019-12-27,2019-12-31,Other,386,Ad -  Baking ,MobileApp
68,Christmas Day - Campaign,2019-12-27,2019-12-31,Other,387,Ad -  Fresh Cut Flowers ,Twitter
68,Christmas Day - Campaign,2019-12-27,2019-12-31,Other,388,Ad -  Gift Baskets ,MicroSite
68,Christmas Day - Campaign,2019-12-27,2019-12-31,Other,389,Ad -  Meal Solutions Grains & Pasta ,SearchEngine
68,Christmas Day - Campaign,2019-12-27,2019-12-31,Other,390,Ad -  Snacks Cookies & Chips ,TikTok
68,Christmas Day - Campaign,2019-12-27,2019-12-31,Other,391,Ad -  Beverages ,Twitter
68,Christmas Day - Campaign,2019-12-27,2019-12-31,Other,392,Ad -  Fresh Cut Flowers ,GameApp
68,Christmas Day - Campaign,2019-12-27,2019-12-31,Other,393,Ad -  Gift Baskets ,Facebook
69,New Years Eve - Campaign,2019-12-31,2020-01-04,Acquisition,394,Ad -  Automotive Interior ,MicroSite
69,New Years Eve - Campaign,2019-12-31,2020-01-04,Acquisition,395,Ad -  Automotive Replacement Parts ,GameApp
69,New Years Eve - Campaign,2019-12-31,2020-01-04,Acquisition,396,Ad -  Tires ,Website
69,New Years Eve - Campaign,2019-12-31,2020-01-04,Acquisition,397,Ad -  Automotive Replacement Parts ,TikTok
69,New Years Eve - Campaign,2019-12-31,2020-01-04,Acquisition,398,Ad -  Automotive Replacement Parts ,Twitter
70,New Year's Day - Campaign,2020-01-01,2020-01-05,Other,399,Ad -  Womens Clothing ,GoogleAds
70,New Year's Day - Campaign,2020-01-01,2020-01-05,Other,400,Ad -  Swim Shop ,MicroSite
70,New Year's Day - Campaign,2020-01-01,2020-01-05,Other,401,Ad -  Juniors ,TikTok
70,New Year's Day - Campaign,2020-01-01,2020-01-05,Other,402,Ad -  Bags & Accessories ,GoogleAds
70,New Year's Day - Campaign,2020-01-01,2020-01-05,Other,403,Ad -  Womens Clothing ,Twitter
70,New Year's Day - Campaign,2020-01-01,2020-01-05,Other,404,Ad -  Juniors ,Twitter
70,New Year's Day - Campaign,2020-01-01,2020-01-05,Other,405,Ad -  Swim Shop ,MobileApp
70,New Year's Day - Campaign,2020-01-01,2020-01-05,Other,406,Ad -  Kids Clothing ,SearchEngine
71,Household Essentials  - Campaign,2020-01-06,2020-01-10,UpSell,407,Ad -  Shoe Care & Repair ,GameApp
71,Household Essentials  - Campaign,2020-01-06,2020-01-10,UpSell,408,Ad -  Batteries ,Website
71,Household Essentials  - Campaign,2020-01-06,2020-01-10,UpSell,409,Ad -  Cleaning Supplies ,GameApp
71,Household Essentials  - Campaign,2020-01-06,2020-01-10,UpSell,410,Ad -  Laundry ,AdobeAds
71,Household Essentials  - Campaign,2020-01-06,2020-01-10,UpSell,411,Ad -  Bathroom ,TikTok
71,Household Essentials  - Campaign,2020-01-06,2020-01-10,UpSell,412,Ad -  Cleaning Supplies ,SearchEngine
71,Household Essentials  - Campaign,2020-01-06,2020-01-10,UpSell,413,Ad -  Drain & Septic Care,AdobeAds
71,Household Essentials  - Campaign,2020-01-06,2020-01-10,UpSell,414,Ad -  Shoe Care & Repair ,GameApp
71,Household Essentials  - Campaign,2020-01-06,2020-01-10,UpSell,415,Ad -  As Seen On TV ,Instagram
71,Household Essentials  - Campaign,2020-01-06,2020-01-10,UpSell,416,Ad -  Batteries ,Website
72,Health  - Campaign,2020-01-14,2020-01-18,Other,417,Ad -  Childrens Health ,MicroSite
72,Health  - Campaign,2020-01-14,2020-01-18,Other,418,Ad -  Medicine Cabinet Must Haves ,GameApp
72,Health  - Campaign,2020-01-14,2020-01-18,Other,419,Ad -  Home Health Care ,TikTok
72,Health  - Campaign,2020-01-14,2020-01-18,Other,420,Ad -  Quit Smoking ,Website
72,Health  - Campaign,2020-01-14,2020-01-18,Other,421,Ad -  Protein & Fitness ,Instagram
73,Martin Luther King Jr. Day - Campaign,2020-01-17,2020-01-21,Other,422,Ad -  Breakfast & Cereal ,Website
73,Martin Luther King Jr. Day - Campaign,2020-01-17,2020-01-21,Other,423,Ad -  Gluten-Free Foods ,Website
73,Martin Luther King Jr. Day - Campaign,2020-01-17,2020-01-21,Other,424,Ad -  Gift Baskets ,MicroSite
74,Martin Luther King Jr. Day - Campaign,2020-01-18,2020-01-22,UpSell,425,Ad -  Furniture ,Twitter
74,Martin Luther King Jr. Day - Campaign,2020-01-18,2020-01-22,UpSell,426,Ad -  Kids Rooms ,GameApp
74,Martin Luther King Jr. Day - Campaign,2020-01-18,2020-01-22,UpSell,427,Ad -  Kids Rooms ,Website
74,Martin Luther King Jr. Day - Campaign,2020-01-18,2020-01-22,UpSell,428,Ad -  Bath ,SearchEngine
74,Martin Luther King Jr. Day - Campaign,2020-01-18,2020-01-22,UpSell,429,Ad -  Kids Rooms ,MobileApp
75,Martin Luther King Jr. Day - Campaign,2020-01-19,2020-01-23,Special,430,Ad -  Fashion Brands ,MobileApp
75,Martin Luther King Jr. Day - Campaign,2020-01-19,2020-01-23,Special,431,Ad -  Bags & Accessories ,Website
75,Martin Luther King Jr. Day - Campaign,2020-01-19,2020-01-23,Special,432,Ad -  Kids Clothing ,Website
75,Martin Luther King Jr. Day - Campaign,2020-01-19,2020-01-23,Special,433,Ad -  Mens Clothing ,Twitter
75,Martin Luther King Jr. Day - Campaign,2020-01-19,2020-01-23,Special,434,Ad -  Womens Plus ,Twitter
75,Martin Luther King Jr. Day - Campaign,2020-01-19,2020-01-23,Special,435,Ad -  Mens Clothing ,TikTok
75,Martin Luther King Jr. Day - Campaign,2020-01-19,2020-01-23,Special,436,Ad -  Sleepwear Shop ,Facebook
76,Martin Luther King Jr. Day - Campaign,2020-01-20,2020-01-24,Special,437,Ad -  Shoe Care & Repair ,GameApp
76,Martin Luther King Jr. Day - Campaign,2020-01-20,2020-01-24,Special,438,Ad -  Paper & Plastic ,SearchEngine
77,Toys  - Campaign,2020-02-07,2020-02-11,Other,439,Ad -  Shop Toys by Age ,MicroSite
77,Toys  - Campaign,2020-02-07,2020-02-11,Other,440,Ad -  Arts & Crafts for Kids ,AdobeAds
77,Toys  - Campaign,2020-02-07,2020-02-11,Other,441,Ad -  Shop Toys by Age ,Facebook
77,Toys  - Campaign,2020-02-07,2020-02-11,Other,442,Ad -  Shop Toys by Price,GoogleAds
77,Toys  - Campaign,2020-02-07,2020-02-11,Other,443,Ad -  Games & Puzzles ,Facebook
77,Toys  - Campaign,2020-02-07,2020-02-11,Other,444,Ad -  Arts & Crafts for Kids ,TikTok
78,Washington's Birthday - Campaign,2020-02-14,2020-02-18,UpSell,445,Ad -  Fiber Supplements ,Website
78,Washington's Birthday - Campaign,2020-02-14,2020-02-18,UpSell,446,Ad -  Weight Management ,GameApp
78,Washington's Birthday - Campaign,2020-02-14,2020-02-18,UpSell,447,Ad -  Headaches,Website
78,Washington's Birthday - Campaign,2020-02-14,2020-02-18,UpSell,448,Ad -  Acid Reflux ,Twitter
78,Washington's Birthday - Campaign,2020-02-14,2020-02-18,UpSell,449,Ad -  Allergy and Sinus ,Website
78,Washington's Birthday - Campaign,2020-02-14,2020-02-18,UpSell,450,Ad -  Digestive Health ,GameApp
78,Washington's Birthday - Campaign,2020-02-14,2020-02-18,UpSell,451,Ad -  Protein & Fitness ,Instagram
78,Washington's Birthday - Campaign,2020-02-14,2020-02-18,UpSell,452,Ad -  First Aid ,Facebook
78,Washington's Birthday - Campaign,2020-02-14,2020-02-18,UpSell,453,Ad -  First Aid ,MobileApp
78,Washington's Birthday - Campaign,2020-02-14,2020-02-18,UpSell,454,Ad -  Diabetes Management ,Instagram
79,Washington's Birthday - Campaign,2020-02-15,2020-02-19,Other,455,Ad -  Kids Clothing ,TikTok
79,Washington's Birthday - Campaign,2020-02-15,2020-02-19,Other,456,Ad -  Womens Plus ,Twitter
79,Washington's Birthday - Campaign,2020-02-15,2020-02-19,Other,457,Ad -  Shoes ,AdobeAds
79,Washington's Birthday - Campaign,2020-02-15,2020-02-19,Other,458,Ad -  Mens Clothing ,SearchEngine
79,Washington's Birthday - Campaign,2020-02-15,2020-02-19,Other,459,Ad -  Womens Plus ,Twitter
80,Washington's Birthday - Campaign,2020-02-16,2020-02-20,Acquisition,460,Ad -  Strollers ,GameApp
80,Washington's Birthday - Campaign,2020-02-16,2020-02-20,Acquisition,461,Ad -  Baby Activities & Gear ,Facebook
80,Washington's Birthday - Campaign,2020-02-16,2020-02-20,Acquisition,462,Ad -  Baby Activities & Gear ,AdobeAds
80,Washington's Birthday - Campaign,2020-02-16,2020-02-20,Acquisition,463,Ad -  Nursery & Decor ,MobileApp
80,Washington's Birthday - Campaign,2020-02-16,2020-02-20,Acquisition,464,Ad -  Toddlers Room ,Website
80,Washington's Birthday - Campaign,2020-02-16,2020-02-20,Acquisition,465,Ad -  Baby & Toddler Toys ,TikTok
80,Washington's Birthday - Campaign,2020-02-16,2020-02-20,Acquisition,466,Ad -  Baby & Toddler Toys ,SearchEngine
80,Washington's Birthday - Campaign,2020-02-16,2020-02-20,Acquisition,467,Ad -  Baby & Toddler Toys ,AdobeAds
80,Washington's Birthday - Campaign,2020-02-16,2020-02-20,Acquisition,468,Ad -  Baby Shower Gifts ,Twitter
80,Washington's Birthday - Campaign,2020-02-16,2020-02-20,Acquisition,469,Ad -  Feeding ,Instagram
80,Washington's Birthday - Campaign,2020-02-16,2020-02-20,Acquisition,470,Ad -  Feeding ,GameApp
