customer_id,link,link_type,link_date
437,7708,Co-Worker,2019-07-13
438,8153,Other,2019-04-10
438,399,Family,2018-08-16
438,1077,Group,2016-12-30
439,8153,Other,2019-04-10
439,399,Family,2018-08-16
439,1077,Group,2016-12-30
440,9382,Group,2016-05-24
440,3855,Other,2018-07-13
440,7396,Group,2015-03-15
440,9372,Neighbor,2016-04-05
441,6310,Group,2017-08-02
441,7547,Neighbor,2017-01-26
441,3953,Other,2020-10-24
441,1144,Family,2020-01-17
442,4155,Co-Worker,2020-04-07
443,9345,Group,2019-05-27
443,2480,Friend,2016-09-22
444,2964,Family,2016-05-25
444,4188,Friend,2016-04-08
445,8490,Friend,2018-01-05
445,137,Group,2016-02-29
445,169,Group,2017-02-25
445,2753,Neighbor,2017-06-21
446,3518,Group,2016-06-17
446,3236,Family,2018-11-06
446,1805,Friend,2017-09-06
447,953,Other,2015-05-04
447,2067,Group,2020-12-13
448,591,Neighbor,2019-12-12
449,9632,Group,2018-10-05
449,2806,Neighbor,2018-02-05
449,3377,Group,2016-10-27
450,9632,Group,2018-10-05
450,2806,Neighbor,2018-02-05
450,3377,Group,2016-10-27
453,3298,Family,2016-12-12
453,9090,Group,2016-07-30
453,8749,Group,2016-04-04
453,1454,Group,2015-08-20
455,5504,Family,2019-10-15
455,8682,Other,2018-10-18
455,492,Co-Worker,2017-08-25
455,465,Other,2019-01-20
456,1508,Group,2019-02-01
456,2873,Neighbor,2019-02-04
457,9816,Friend,2016-07-19
458,9816,Friend,2016-07-19
459,2104,Co-Worker,2016-03-07
459,7872,Family,2015-05-28
459,4601,Family,2015-06-07
460,7043,Family,2015-03-11
460,2642,Group,2018-08-13
461,5523,Neighbor,2019-08-17
461,7395,Family,2015-03-22
461,1823,Group,2018-05-02
461,147,Other,2019-03-23
463,9445,Other,2015-07-29
464,9995,Neighbor,2020-09-28
465,2090,Family,2020-08-01
465,7540,Group,2020-08-20
465,1005,Other,2017-08-18
467,847,Co-Worker,2016-07-22
467,1023,Group,2016-01-12
467,9801,Family,2018-07-25
468,2283,Friend,2017-04-07
468,4041,Family,2015-09-11
469,2274,Other,2015-06-25
469,4657,Group,2017-04-01
469,6104,Neighbor,2016-04-17
469,4323,Other,2016-04-15
471,5923,Group,2017-04-17
471,4114,Co-Worker,2020-04-06
471,8996,Other,2015-11-21
471,9085,Group,2017-07-08
472,8843,Family,2016-08-29
472,1826,Group,2019-03-04
473,4351,Group,2019-11-15
475,6540,Co-Worker,2018-02-24
475,1652,Group,2018-03-26
475,6869,Friend,2016-04-05
477,2537,Neighbor,2019-11-09
479,8181,Other,2015-03-16
479,7886,Family,2020-07-02
479,4582,Friend,2015-06-25
480,6364,Friend,2019-11-02
480,7357,Co-Worker,2016-03-02
482,7011,Family,2016-03-25
487,463,Group,2015-02-18
487,5823,Friend,2016-04-04
488,5894,Group,2019-12-25
489,5894,Group,2019-12-25
490,7787,Group,2018-10-23
490,6599,Family,2017-07-02
490,5171,Co-Worker,2020-05-29
491,2521,Family,2020-01-22
492,2521,Family,2020-01-22
493,5772,Family,2018-06-08
493,6327,Friend,2016-08-14
493,4539,Co-Worker,2019-09-14
494,1851,Family,2015-07-18
494,1572,Family,2017-09-04
495,2259,Neighbor,2019-12-10
496,5940,Other,2020-03-22
498,6878,Co-Worker,2019-12-30
498,5868,Family,2020-01-13
499,713,Other,2015-06-13
499,4523,Neighbor,2020-12-09
500,9595,Family,2020-05-13
500,1798,Family,2017-03-15
501,6761,Neighbor,2017-08-25
501,8062,Co-Worker,2015-09-06
501,5012,Family,2017-05-17
502,2621,Group,2016-10-08
503,3819,Friend,2017-10-18
503,7644,Neighbor,2016-08-20
503,3394,Other,2018-04-10
504,6073,Co-Worker,2017-02-10
505,132,Group,2017-09-28
505,7846,Neighbor,2018-12-17
505,2399,Neighbor,2015-08-10
505,9794,Group,2017-01-13
506,3571,Friend,2019-03-01
507,4953,Group,2016-05-28
507,7064,Family,2018-04-25
508,4063,Co-Worker,2019-11-18
508,6863,Family,2016-09-19
508,9029,Friend,2019-12-28
508,2172,Family,2020-04-30
509,6463,Co-Worker,2018-06-22
509,2031,Neighbor,2018-10-06
509,7573,Co-Worker,2017-04-29
510,5960,Group,2018-09-23
510,4440,Group,2017-12-20
512,7347,Family,2017-02-23
515,4627,Co-Worker,2019-07-30
515,6234,Group,2015-09-11
515,1724,Other,2017-05-14
515,6706,Neighbor,2017-12-20
516,2159,Other,2016-06-23
516,1,Neighbor,2017-04-28
517,9307,Friend,2017-06-13
517,5505,Family,2020-01-31
517,2973,Family,2020-04-02
517,5750,Friend,2015-10-21
518,6623,Neighbor,2017-12-03
518,8576,Family,2020-07-19
519,7425,Friend,2017-06-02
519,9967,Friend,2020-07-17
519,5911,Family,2015-02-25
520,7425,Friend,2017-06-02
520,9967,Friend,2020-07-17
520,5911,Family,2015-02-25
521,6109,Friend,2015-08-08
521,7964,Family,2020-08-24
521,3291,Family,2020-06-22
522,6109,Friend,2015-08-08
522,7964,Family,2020-08-24
522,3291,Family,2020-06-22
523,9917,Co-Worker,2018-10-18
523,1969,Family,2017-03-25
523,6680,Co-Worker,2016-02-10
524,2193,Co-Worker,2016-12-15
524,6212,Co-Worker,2019-12-28
524,5367,Group,2017-01-16
524,3519,Neighbor,2015-07-02
525,2193,Co-Worker,2016-12-15
525,6212,Co-Worker,2019-12-28
525,5367,Group,2017-01-16
525,3519,Neighbor,2015-07-02
528,6312,Group,2018-09-04
528,9724,Family,2016-10-15
528,591,Co-Worker,2018-08-14
529,5922,Neighbor,2020-07-17
529,8663,Group,2017-03-19
529,4613,Other,2015-07-28
530,5411,Neighbor,2020-10-05
530,8854,Co-Worker,2016-10-02
531,9877,Other,2015-06-04
531,8403,Group,2019-02-09
532,9650,Group,2015-12-21
532,9789,Neighbor,2015-08-13
532,4129,Family,2016-04-03
532,6385,Neighbor,2018-10-29
534,8380,Group,2018-09-02
535,5535,Other,2019-01-17
535,1178,Co-Worker,2015-06-17
535,8120,Other,2020-06-07
535,5238,Friend,2019-07-09
536,6786,Family,2015-02-24
536,3172,Neighbor,2015-04-11
536,6322,Neighbor,2019-06-20
536,9298,Other,2016-11-13
537,6442,Group,2015-05-28
537,4882,Friend,2017-02-20
537,6163,Other,2019-07-10
537,1358,Group,2016-08-17
538,6442,Group,2015-05-28
538,4882,Friend,2017-02-20
538,6163,Other,2019-07-10
538,1358,Group,2016-08-17
539,2838,Family,2015-09-26
539,4696,Family,2016-10-02
539,4689,Co-Worker,2017-03-02
539,3841,Family,2015-08-06
540,6266,Other,2019-10-31
540,3304,Neighbor,2018-10-13
542,7370,Group,2020-07-21
542,6256,Other,2019-09-26
542,2499,Group,2018-05-12
543,7370,Group,2020-07-21
543,6256,Other,2019-09-26
543,2499,Group,2018-05-12
546,5825,Co-Worker,2018-02-25
546,380,Co-Worker,2016-10-30
546,7062,Co-Worker,2019-11-11
546,6219,Neighbor,2016-05-19
547,7134,Family,2015-03-15
547,8261,Co-Worker,2020-12-19
547,8507,Neighbor,2016-08-01
548,7134,Family,2015-03-15
548,8261,Co-Worker,2020-12-19
548,8507,Neighbor,2016-08-01
549,6901,Family,2017-10-18
549,6005,Other,2015-10-20
552,3802,Neighbor,2016-02-06
553,5651,Family,2015-09-23
553,7351,Group,2015-08-08
553,1049,Group,2017-11-27
554,3575,Family,2018-10-19
554,920,Co-Worker,2017-04-15
554,9378,Other,2018-06-18
554,5986,Family,2019-02-19
555,7810,Group,2020-07-05
555,159,Other,2019-11-25
556,4186,Other,2015-07-20
557,3443,Co-Worker,2015-02-26
557,8693,Neighbor,2019-09-18
557,6322,Neighbor,2018-10-16
557,6646,Family,2020-12-30
558,4349,Co-Worker,2020-09-20
558,1306,Group,2019-07-24
558,9793,Friend,2016-07-30
558,9463,Neighbor,2017-02-02
561,2636,Co-Worker,2015-05-03
561,8723,Co-Worker,2015-02-09
561,8041,Group,2015-02-26
562,3703,Group,2016-06-23
562,7866,Co-Worker,2018-10-08
562,3518,Family,2018-05-03
562,2000,Other,2019-07-16
563,6861,Other,2016-07-24
563,5331,Family,2018-02-27
563,5650,Group,2016-03-20
564,5060,Friend,2017-06-15
565,9755,Friend,2018-03-11
565,7479,Co-Worker,2019-08-17
565,3684,Family,2019-12-01
566,8263,Family,2018-08-16
566,9756,Family,2015-09-02
566,9215,Other,2015-01-14
566,7351,Group,2016-03-20
567,752,Co-Worker,2019-02-25
567,6267,Neighbor,2019-06-06
567,2453,Co-Worker,2019-10-24
568,233,Other,2020-05-23
568,9663,Co-Worker,2017-04-16
569,8786,Other,2018-08-27
569,4798,Family,2017-04-09
569,4874,Group,2016-11-18
569,3154,Neighbor,2019-09-02
570,645,Group,2017-04-05
570,6036,Neighbor,2017-09-03
571,7706,Family,2017-09-18
571,5933,Family,2015-06-13
572,8833,Neighbor,2015-02-23
573,3246,Neighbor,2019-12-21
573,2301,Family,2018-10-07
575,4866,Group,2017-03-25
575,5695,Neighbor,2016-01-19
575,8441,Group,2020-01-03
576,6715,Family,2017-11-03
578,6015,Group,2019-10-07
578,1877,Other,2016-08-24
578,4785,Group,2019-05-26
578,6473,Family,2015-11-06
579,3057,Co-Worker,2017-05-02
580,9463,Family,2017-04-04
580,2445,Family,2018-12-11
581,9463,Family,2017-04-04
581,2445,Family,2018-12-11
582,143,Family,2019-06-08
582,536,Other,2016-04-26
582,519,Group,2016-04-23
583,4712,Group,2017-06-18
584,3895,Neighbor,2020-03-08
584,6314,Neighbor,2018-05-27
584,5609,Group,2018-11-03
584,7254,Group,2015-01-04
585,219,Friend,2018-06-21
588,5796,Co-Worker,2018-03-26
588,6774,Group,2015-03-22
588,7677,Group,2015-04-18
588,2888,Other,2016-03-09
589,4700,Group,2019-02-10
589,1966,Friend,2019-03-09
589,6269,Family,2015-08-17
590,5641,Family,2015-02-24
590,5938,Group,2016-03-09
593,2746,Other,2016-05-04
593,6762,Friend,2016-08-01
593,8105,Family,2018-09-17
593,86,Co-Worker,2019-03-22
594,9698,Family,2017-04-01
594,7367,Group,2017-11-23
594,8491,Family,2017-08-23
594,4390,Neighbor,2018-01-08
595,8925,Friend,2019-02-26
596,8308,Other,2020-11-24
596,9610,Group,2015-06-07
596,1294,Family,2016-08-09
597,5253,Family,2015-05-09
597,3180,Co-Worker,2015-06-06
597,8973,Family,2017-12-05
597,3914,Co-Worker,2019-04-11
599,2634,Group,2020-02-01
600,2634,Group,2020-02-01
602,2278,Other,2017-02-14
602,2451,Other,2018-02-28
602,5964,Other,2018-12-19
602,7408,Co-Worker,2016-12-11
603,964,Neighbor,2018-08-08
603,3902,Group,2020-03-28
604,2766,Group,2016-06-21
604,2473,Group,2016-06-04
604,9083,Co-Worker,2015-11-20
604,8463,Group,2017-03-26
605,603,Family,2020-08-07
606,7902,Group,2020-10-30
606,3412,Group,2019-12-22
606,5112,Family,2020-09-07
606,1871,Neighbor,2018-10-27
607,1570,Group,2015-09-04
607,3589,Neighbor,2020-07-01
608,4375,Co-Worker,2016-06-12
608,5711,Group,2015-02-06
609,7946,Group,2018-08-05
609,5966,Neighbor,2017-11-02
610,5231,Co-Worker,2019-02-15
611,2996,Family,2016-12-19
611,699,Co-Worker,2017-05-05
611,8704,Group,2018-11-18
612,2996,Family,2016-12-19
612,699,Co-Worker,2017-05-05
612,8704,Group,2018-11-18
613,768,Friend,2019-02-12
613,963,Family,2020-10-06
614,7615,Family,2017-03-19
614,8831,Other,2016-04-26
615,1068,Group,2017-01-17
615,6415,Neighbor,2016-06-13
616,9671,Other,2016-09-24
617,3074,Co-Worker,2015-07-31
617,5615,Neighbor,2019-06-22
618,5523,Friend,2020-04-08
618,6474,Neighbor,2018-04-19
618,7790,Group,2020-09-25
618,7806,Family,2020-07-22
619,5523,Friend,2020-04-08
619,6474,Neighbor,2018-04-19
619,7790,Group,2020-09-25
619,7806,Family,2020-07-22
620,5776,Co-Worker,2017-11-18
621,5776,Co-Worker,2017-11-18
622,3817,Co-Worker,2015-09-02
622,4619,Family,2017-07-08
625,4436,Co-Worker,2015-02-01
627,74,Co-Worker,2020-04-29
627,9476,Other,2019-08-31
628,1928,Family,2020-05-02
628,7765,Group,2018-10-10
630,7911,Co-Worker,2015-05-08
631,7911,Co-Worker,2015-05-08
632,7777,Co-Worker,2019-01-27
632,8497,Family,2016-04-16
632,9856,Group,2020-07-28
633,2597,Family,2016-04-15
633,8000,Co-Worker,2015-12-13
633,9328,Group,2018-05-26
633,171,Family,2018-09-10
634,2597,Family,2016-04-15
634,8000,Co-Worker,2015-12-13
634,9328,Group,2018-05-26
634,171,Family,2018-09-10
637,493,Neighbor,2019-05-25
637,7866,Group,2016-10-04
637,2440,Co-Worker,2018-03-07
637,1922,Friend,2015-07-19
638,5217,Group,2020-06-18
638,6069,Group,2016-02-21
640,4524,Co-Worker,2019-10-24
640,134,Neighbor,2016-11-20
640,3648,Group,2015-10-30
642,8459,Co-Worker,2017-01-16
642,7872,Family,2018-02-11
643,244,Group,2016-11-25
643,6375,Other,2020-07-03
643,5070,Co-Worker,2016-06-22
644,1981,Family,2018-04-29
645,4496,Family,2017-07-07
646,6266,Co-Worker,2018-04-10
647,5263,Neighbor,2018-06-06
647,7105,Group,2016-04-30
647,5372,Group,2017-02-25
648,6752,Co-Worker,2018-08-11
648,1502,Group,2020-05-27
648,8999,Neighbor,2017-03-29
648,3691,Group,2017-05-21
649,9710,Other,2020-02-13
649,5893,Family,2019-12-19
650,2347,Co-Worker,2018-04-13
650,148,Group,2015-11-18
651,4919,Co-Worker,2017-04-23
651,5182,Neighbor,2016-09-23
651,8716,Family,2015-12-09
651,2521,Family,2015-09-13
652,7406,Friend,2016-07-23
653,589,Neighbor,2017-10-20
653,4166,Neighbor,2020-03-15
653,7843,Neighbor,2019-08-26
653,6640,Other,2017-09-11
655,7772,Neighbor,2016-03-17
657,6457,Co-Worker,2018-06-22
657,2443,Group,2015-07-02
658,7393,Family,2015-11-26
659,6277,Group,2017-06-18
660,3324,Other,2019-07-13
660,6355,Family,2016-04-01
661,9650,Other,2015-09-17
662,8855,Co-Worker,2017-06-16
663,6222,Family,2016-09-12
664,5224,Co-Worker,2015-11-14
664,6660,Group,2016-06-10
664,3276,Family,2016-05-19
665,4192,Family,2017-07-19
666,908,Group,2020-07-15
666,6785,Neighbor,2015-03-07
667,430,Friend,2018-03-16
667,4714,Family,2020-08-28
667,4069,Family,2016-09-02
667,847,Group,2018-11-27
668,2925,Family,2017-11-08
668,1082,Neighbor,2020-03-25
670,6993,Group,2016-09-28
673,6955,Friend,2018-08-07
673,2541,Group,2017-10-19
673,5192,Group,2015-02-24
673,3334,Family,2018-12-04
674,9987,Group,2017-12-12
674,8116,Other,2019-07-22
675,5086,Group,2017-01-15
677,242,Neighbor,2019-02-09
677,1022,Co-Worker,2017-10-09
678,344,Family,2019-05-29
678,6547,Neighbor,2019-03-21
679,1017,Group,2016-01-02
680,7741,Friend,2019-11-16
680,1698,Group,2015-04-30
680,8116,Family,2019-08-10
680,5291,Family,2019-08-13
681,4296,Group,2018-06-06
681,7719,Group,2018-06-07
682,1780,Family,2015-05-23
682,4562,Neighbor,2019-01-21
682,7094,Group,2020-02-27
682,1691,Group,2020-04-12
684,7500,Co-Worker,2020-04-22
684,8208,Co-Worker,2019-12-05
685,4894,Group,2019-10-21
685,7173,Co-Worker,2020-12-30
685,4592,Family,2019-03-11
686,5889,Group,2015-08-01
687,7455,Group,2015-01-24
687,3711,Family,2019-12-24
687,265,Other,2015-08-01
688,1504,Group,2020-05-16
688,7544,Group,2015-12-30
688,306,Group,2016-10-18
688,5193,Neighbor,2019-01-29
690,3307,Neighbor,2019-02-20
690,4305,Group,2017-03-08
690,7588,Family,2020-11-01
691,2477,Co-Worker,2015-10-13
691,7704,Friend,2016-08-09
691,1873,Family,2020-03-19
693,9170,Group,2020-04-02
693,2813,Neighbor,2017-10-21
694,6896,Neighbor,2020-10-08
694,3672,Group,2016-12-05
694,2464,Co-Worker,2020-04-19
694,8899,Family,2019-05-30
695,1695,Group,2019-03-16
696,478,Friend,2019-04-28
697,3469,Group,2018-04-22
697,7813,Other,2020-10-23
697,8811,Group,2017-07-27
697,7634,Other,2015-06-29
698,8597,Group,2018-04-12
698,1512,Neighbor,2015-03-05
699,8597,Group,2018-04-12
699,1512,Neighbor,2015-03-05
700,9897,Co-Worker,2020-11-20
700,8993,Group,2015-01-11
701,7661,Co-Worker,2019-07-22
701,8931,Group,2016-05-27
701,8726,Group,2016-05-04
701,2480,Friend,2016-09-21
702,7661,Co-Worker,2019-07-22
702,8931,Group,2016-05-27
702,8726,Group,2016-05-04
702,2480,Friend,2016-09-21
703,3382,Neighbor,2016-03-07
703,2086,Group,2016-05-19
705,8737,Family,2018-06-23
707,377,Other,2018-11-02
707,8329,Co-Worker,2019-08-15
707,2323,Family,2016-10-21
709,8975,Family,2018-11-05
709,5739,Family,2018-03-16
709,795,Group,2018-06-30
709,9658,Group,2015-10-27
711,5045,Group,2016-12-29
711,3997,Co-Worker,2017-04-07
711,1265,Group,2015-08-19
712,7183,Co-Worker,2018-09-10
712,6126,Friend,2017-02-11
712,7081,Group,2017-08-31
712,2546,Group,2019-04-04
713,581,Family,2016-05-14
713,9380,Group,2015-05-08
713,5766,Family,2016-07-31
713,6537,Group,2015-09-02
714,5616,Family,2020-07-29
714,9899,Family,2019-01-15
714,451,Family,2017-04-28
715,7,Co-Worker,2015-05-15
715,1563,Friend,2019-11-18
716,1412,Group,2015-07-18
716,9601,Other,2020-06-29
716,4450,Co-Worker,2015-06-01
717,9285,Family,2019-03-21
718,503,Family,2015-06-25
718,4052,Neighbor,2016-10-29
718,8501,Other,2016-12-07
719,3331,Family,2019-06-25
722,8495,Group,2019-07-16
723,2344,Group,2020-08-21
723,8262,Family,2016-12-12
723,1500,Other,2020-09-29
724,3076,Other,2018-09-30
724,809,Other,2018-01-30
724,9776,Family,2020-10-20
725,7813,Co-Worker,2020-09-19
725,8270,Group,2017-05-29
725,6627,Neighbor,2016-07-27
725,7278,Neighbor,2016-01-05
729,7049,Co-Worker,2018-12-21
729,3786,Other,2019-01-16
729,786,Group,2016-04-24
729,3178,Group,2018-04-12
731,7942,Group,2016-11-27
731,4626,Family,2016-03-05
731,2556,Co-Worker,2017-11-24
731,8491,Friend,2017-04-05
732,7942,Group,2016-11-27
732,4626,Family,2016-03-05
732,2556,Co-Worker,2017-11-24
732,8491,Friend,2017-04-05
733,4187,Friend,2019-12-10
733,9549,Family,2015-04-18
733,1501,Neighbor,2016-10-06
734,4442,Co-Worker,2015-02-19
734,5409,Co-Worker,2019-04-25
735,4442,Co-Worker,2015-02-19
735,5409,Co-Worker,2019-04-25
736,9927,Neighbor,2019-06-15
737,3642,Co-Worker,2017-07-16
737,5599,Neighbor,2019-07-25
737,4694,Group,2016-12-13
737,7140,Family,2017-05-02
738,2245,Group,2017-06-13
738,3754,Co-Worker,2019-11-01
738,889,Co-Worker,2015-06-02
739,2245,Group,2017-06-13
739,3754,Co-Worker,2019-11-01
739,889,Co-Worker,2015-06-02
741,5221,Family,2017-07-18
741,8483,Co-Worker,2018-03-10
741,9972,Family,2019-02-27
741,6904,Co-Worker,2018-02-24
742,1613,Group,2019-09-21
742,2522,Co-Worker,2017-08-22
742,8830,Group,2018-08-28
743,5108,Group,2020-09-22
743,6021,Neighbor,2020-02-14
744,6618,Co-Worker,2019-11-28
744,3663,Group,2020-06-19
744,2064,Group,2019-07-29
746,6803,Family,2016-04-14
746,8264,Co-Worker,2016-08-24
747,7257,Friend,2019-06-04
747,7531,Family,2017-06-25
748,7227,Group,2017-06-03
748,1154,Friend,2017-07-02
748,9387,Neighbor,2020-12-04
749,8158,Neighbor,2018-06-23
752,1462,Family,2020-07-29
753,486,Friend,2015-01-02
753,8484,Friend,2017-10-20
753,9657,Group,2016-07-15
756,7756,Family,2016-02-14
756,6147,Family,2020-10-13
756,5556,Family,2020-08-28
756,4812,Co-Worker,2017-11-03
757,7756,Family,2016-02-14
757,6147,Family,2020-10-13
757,5556,Family,2020-08-28
757,4812,Co-Worker,2017-11-03
761,6312,Neighbor,2019-03-04
761,7324,Group,2018-12-23
761,7318,Group,2015-11-14
761,4742,Group,2016-06-02
762,8522,Group,2019-06-17
767,3768,Co-Worker,2018-12-17
768,4287,Group,2015-03-11
768,5555,Co-Worker,2015-06-29
768,2430,Other,2018-08-01
769,7843,Family,2017-01-20
769,3608,Friend,2015-04-16
770,689,Co-Worker,2020-05-01
771,689,Co-Worker,2020-05-01
772,9474,Friend,2019-12-08
773,2661,Family,2017-01-08
774,2388,Group,2015-06-03
774,1988,Co-Worker,2016-05-29
775,7381,Family,2016-04-02
775,1806,Family,2019-05-18
776,6467,Group,2018-11-17
776,8977,Co-Worker,2020-04-27
776,3325,Neighbor,2017-08-29
777,3075,Neighbor,2016-12-06
777,8523,Family,2018-07-10
777,9884,Neighbor,2018-08-07
778,3075,Neighbor,2016-12-06
778,8523,Family,2018-07-10
778,9884,Neighbor,2018-08-07
779,3218,Friend,2020-12-03
779,4197,Group,2020-06-28
779,8503,Friend,2016-06-06
780,7189,Group,2016-09-10
780,4832,Group,2017-10-02
780,6741,Friend,2015-02-28
780,5581,Friend,2019-04-11
783,5641,Co-Worker,2019-04-19
784,9056,Group,2020-10-06
784,4792,Group,2015-04-21
784,5696,Family,2015-11-21
784,6943,Group,2017-06-15
785,6124,Family,2020-10-31
785,5851,Other,2017-11-16
785,5386,Co-Worker,2017-03-21
785,6415,Other,2017-05-31
786,6031,Friend,2018-11-28
787,5012,Friend,2019-04-25
787,8058,Other,2020-11-06
788,8110,Family,2016-12-27
788,4904,Family,2018-07-23
791,6783,Family,2017-03-26
791,8535,Group,2020-08-30
791,4097,Friend,2016-08-15
792,4310,Co-Worker,2015-03-24
792,8273,Co-Worker,2017-09-21
793,122,Group,2015-01-04
793,3622,Friend,2015-02-18
794,3961,Group,2020-12-21
794,2574,Neighbor,2016-12-24
794,2682,Group,2015-10-18
795,6056,Family,2018-04-25
795,8453,Family,2018-04-28
795,1004,Neighbor,2015-06-22
795,2377,Co-Worker,2015-01-03
796,6944,Group,2015-10-07
798,4591,Family,2018-01-29
798,408,Family,2018-02-09
799,1132,Group,2018-04-13
799,1134,Family,2018-10-03
799,4060,Group,2019-08-01
800,1487,Family,2020-11-27
801,7006,Co-Worker,2019-07-31
801,3174,Neighbor,2015-05-24
802,8230,Other,2017-12-21
803,3685,Family,2015-05-21
804,3685,Family,2015-05-21
806,8517,Family,2017-10-30
806,7023,Neighbor,2017-05-25
806,3231,Co-Worker,2020-08-18
806,294,Other,2020-12-27
810,1032,Co-Worker,2019-04-07
810,4919,Neighbor,2017-10-10
812,5439,Neighbor,2020-06-27
812,4687,Co-Worker,2020-11-20
812,229,Group,2019-02-23
813,5439,Neighbor,2020-06-27
813,4687,Co-Worker,2020-11-20
813,229,Group,2019-02-23
814,314,Family,2020-12-04
816,7326,Neighbor,2015-05-22
816,4153,Other,2015-05-09
817,7326,Neighbor,2015-05-22
817,4153,Other,2015-05-09
818,5987,Neighbor,2015-09-20
819,4095,Neighbor,2017-06-26
820,9071,Friend,2020-02-23
820,370,Family,2018-05-23
820,5233,Family,2020-06-27
821,9695,Friend,2017-05-05
821,7899,Family,2016-01-17
823,7528,Group,2020-03-29
824,5152,Co-Worker,2019-02-06
825,5152,Co-Worker,2019-02-06
826,8037,Neighbor,2018-08-24
826,9440,Neighbor,2017-11-26
826,9323,Group,2018-08-12
827,4921,Neighbor,2017-11-01
827,9218,Family,2015-10-06
828,4837,Neighbor,2020-03-14
829,2676,Co-Worker,2015-11-28
829,8568,Other,2017-08-03
830,21,Family,2016-09-04
830,2391,Neighbor,2020-08-13
830,6953,Friend,2018-02-19
831,2018,Friend,2015-01-29
831,6110,Group,2018-12-05
831,100,Other,2016-11-05
835,9676,Other,2018-07-20
835,4619,Other,2020-05-04
835,3070,Group,2018-09-11
835,7508,Family,2016-10-26
836,8257,Friend,2020-06-27
836,2371,Family,2020-09-10
836,1599,Co-Worker,2015-12-19
839,2742,Neighbor,2019-04-29
839,2909,Family,2019-01-06
840,1527,Family,2020-09-05
840,6025,Group,2015-01-31
841,7949,Co-Worker,2017-08-07
841,5279,Neighbor,2015-08-07
841,3295,Group,2017-10-23
841,6777,Group,2015-06-03
842,1639,Co-Worker,2016-01-02
842,5666,Co-Worker,2015-08-22
842,2032,Group,2018-04-22
842,1376,Family,2020-07-22
843,1754,Co-Worker,2015-09-22
843,8809,Neighbor,2020-09-23
843,3811,Group,2018-11-02
843,7838,Friend,2020-09-23
847,7752,Other,2017-11-08
847,7300,Co-Worker,2016-07-28
848,5722,Co-Worker,2016-12-31
848,8378,Family,2020-11-03
848,6471,Group,2020-02-19
848,9038,Friend,2016-05-21
849,4955,Family,2015-06-30
849,7450,Friend,2018-04-19
849,2229,Family,2018-11-28
849,6287,Neighbor,2016-08-17
850,9204,Family,2017-06-13
851,5173,Co-Worker,2015-09-13
851,3814,Co-Worker,2020-10-11
851,9390,Friend,2019-12-21
852,9875,Co-Worker,2017-10-30
852,9083,Other,2015-12-25
852,408,Co-Worker,2018-07-01
