customer_id,device
882,868082-178043
886,136548-386031
886,075069-661004
886,438026-222083
887,843427-775043
887,034075-240084
887,395338-549006
887,511370-227086
888,882282-774032
888,361529-208027
890,051189-744087
890,073029-527052
890,798255-185103
890,529293-485075
891,804522-511087
891,137367-212040
891,610280-745007
892,484442-252022
892,238385-648065
893,484442-252022
893,238385-648065
894,701030-338064
894,714338-143078
895,435548-390047
895,320225-400052
896,435548-390047
896,320225-400052
898,737480-670023
898,357050-645010
898,875191-305085
898,721452-144097
900,134040-409063
900,915497-770015
901,525141-635070
901,600546-470050
901,705539-435012
902,525141-635070
902,600546-470050
902,705539-435012
903,689350-218022
903,615073-181062
903,659078-471095
904,153364-610068
904,826254-350021
905,153364-610068
905,826254-350021
906,184202-167017
906,817202-749037
907,184202-167017
907,817202-749037
908,637443-557046
909,098160-465066
909,110487-192105
909,006548-213021
909,889063-327025
910,702367-599001
910,147005-693032
911,650055-402061
912,068097-300025
913,201408-491053
914,201408-491053
915,127153-738000
916,316266-748014
917,700170-720006
918,782423-513005
918,495309-606087
920,054087-397061
920,578356-337018
921,656485-710067
921,203369-416022
921,259065-153083
922,656485-710067
922,203369-416022
922,259065-153083
924,794334-543048
924,533220-372005
925,230290-702035
925,803360-315110
925,120427-366020
925,708346-750063
926,140015-612041
926,938217-342088
926,044531-250054
926,733027-375083
927,223108-439030
927,410191-641078
927,798037-615026
927,143251-258005
928,880437-395005
928,048323-465088
929,880437-395005
929,048323-465088
930,817379-133082
930,160457-431000
930,595233-294026
930,792120-274016
931,097277-373069
931,936353-140006
933,837181-561078
933,001328-368004
934,755041-290043
934,947428-357082
934,236423-123072
935,754021-393019
935,562232-266079
935,096302-167072
936,237375-666001
936,397470-120025
936,438488-446029
936,305296-325021
938,841040-276045
938,235090-140066
938,428258-747054
938,673001-336067
939,017487-532036
939,424311-461033
939,614526-755068
940,121214-293003
940,987448-619014
940,869145-198037
940,726070-573091
941,627068-629018
941,171547-610096
941,747070-596045
941,014251-697050
942,977520-495088
942,009382-333046
943,967456-599004
944,255037-669086
944,422522-220044
944,108481-234099
944,344268-450011
945,139362-541040
945,495122-246109
945,159320-584100
945,343010-748069
946,354329-331077
946,781110-631094
947,481219-469094
947,471129-223030
947,644179-112036
947,029300-706049
949,234238-127087
949,544117-385096
949,535051-370068
949,275330-639090
950,004064-570066
951,855499-453040
951,947478-463020
952,193086-485035
953,604130-712000
954,604130-712000
958,491376-665043
958,208452-435031
959,191084-263011
959,381335-547073
959,736142-222107
960,191084-263011
960,381335-547073
960,736142-222107
961,361456-685080
961,837402-767044
961,287200-559077
962,933483-323032
962,095354-360095
962,116545-494074
962,950094-126006
963,933483-323032
963,095354-360095
963,116545-494074
963,950094-126006
965,850140-352021
965,549382-152079
965,052464-492043
966,261404-724078
966,872247-768048
966,940022-743095
966,175265-201084
967,071373-698099
967,576235-136093
969,554047-601064
969,092251-527090
971,827402-507000
971,797416-743013
971,747279-502087
971,118466-398020
972,735038-708002
972,448441-266103
972,708150-745076
972,521147-262048
973,371215-439083
973,735227-130110
975,346516-155097
975,087536-740081
978,612106-744108
979,477373-532091
979,570310-650001
979,830389-737028
981,965053-148051
982,347277-255018
982,772551-302007
982,588237-727087
983,347277-255018
983,772551-302007
983,588237-727087
984,900415-269029
985,372419-725001
985,386519-770025
985,649167-355026
986,502174-220046
986,747400-566029
986,576162-468011
986,100402-191006
987,396187-713071
988,414009-663058
988,133429-262056
988,354063-598006
988,476080-627024
989,386241-584002
989,748132-621005
991,906062-409092
991,259073-602086
992,726070-573091
992,597273-612048
992,810065-583096
992,789032-658053
993,726070-573091
993,597273-612048
993,810065-583096
993,789032-658053
994,852508-316048
994,182544-422058
994,519378-486063
994,759456-578039
995,852508-316048
995,182544-422058
995,519378-486063
995,759456-578039
997,678230-179066
999,570113-584056
999,390349-643059
999,930062-426105
1001,328184-433012
1001,326314-430074
1001,257288-349043
1001,871191-132045
1002,531153-134106
1002,886055-473021
1003,531153-134106
1003,886055-473021
1004,154440-242097
1004,344149-379054
1005,989414-703026
1006,622101-478104
1006,743401-379100
1007,708035-300097
1007,498269-500038
1007,258430-672038
1007,670502-635031
1008,361529-208027
1008,768062-761006
1009,364273-224009
1009,191104-355018
1009,036157-292009
1009,509416-348090
1010,866120-500074
1010,013191-426010
1010,891354-565091
1010,043362-590076
1011,434237-631034
1011,882282-774032
1011,995203-655062
1011,572145-299025
1012,525008-462004
1012,497522-120046
1012,193426-145068
1012,507134-685054
1013,724538-750027
1013,385471-205027
1013,699067-238096
1015,041547-755059
1015,140261-410018
1015,664075-612076
1015,319199-716035
1016,693075-390064
1016,724439-653083
1017,693075-390064
1017,724439-653083
1018,620500-320033
1018,338331-464017
1018,533220-372005
1018,157070-173060
1019,375263-314030
1022,870010-245084
1022,009362-424038
1024,982523-474000
1024,939189-688030
1024,792015-340065
1025,485538-221064
1026,485538-221064
1027,870318-377109
1027,181542-478086
1028,611304-295101
1028,802346-406014
1028,256045-422002
1028,001272-295109
1029,144508-706092
1029,155537-672007
1029,041010-688066
1030,242431-613027
1031,993232-693052
1031,113301-616088
1031,311380-516107
1031,650205-335078
1032,706552-347099
1032,916251-337100
1032,452082-285042
1034,528427-465066
1034,860089-266093
1034,116545-494074
1035,120388-525074
1035,352482-598051
1035,401429-215079
1036,654391-726108
1036,109260-421083
1036,352052-125016
1036,248047-722073
1037,611286-365075
1037,240505-671049
1038,400476-273047
1038,199182-457089
1038,041358-629051
1038,714338-143078
1039,953009-739082
1039,637326-621023
1040,880012-729081
1040,440356-691082
1040,085104-297023
1043,842203-470094
1045,856311-207069
1045,756209-688018
1045,596536-179091
1045,917246-620085
1046,420526-280081
1047,242185-234082
1047,041121-136002
1047,966115-361017
1048,664409-339023
1048,020097-663080
1048,344200-755007
1048,094430-734018
1049,175265-201084
1049,339246-465036
1049,002030-488089
1050,745203-207075
1051,745203-207075
1053,536403-358084
1053,111469-286059
1054,823169-483078
1054,443333-302023
1054,644503-678027
1054,077266-150097
1055,823169-483078
1055,443333-302023
1055,644503-678027
1055,077266-150097
1058,706063-761069
1058,380388-717065
1059,917002-541103
1059,390303-632075
1059,678230-179066
1061,353062-375067
1061,811507-172057
1062,411122-446105
1062,062271-691061
1062,473389-225018
1063,411122-446105
1063,062271-691061
1063,473389-225018
1065,980266-561006
1066,004064-570066
1066,105431-601104
1066,737121-495041
1067,760208-719081
1067,176149-516104
1068,698303-545005
1068,200307-560015
1069,051313-635085
1069,342268-156058
1069,315229-702052
1069,757035-355109
1072,111395-687092
1073,707216-201084
1073,570113-584056
1073,933345-246083
1075,184517-668029
1075,028478-355070
1075,094069-639108
1076,944406-592019
1076,666545-175062
1077,432198-385004
1077,015199-404003
1078,055099-406050
1081,589258-259066
1081,339366-162098
1082,151403-456069
1083,462024-537093
1083,139329-765084
1084,162294-352086
1084,123291-330001
1084,375263-314030
1084,342200-206024
1086,098061-610002
1088,905308-314047
1088,159040-568045
1088,201391-421036
1088,300135-598008
1089,480323-569054
1089,284477-638058
1089,976266-307056
1090,544117-385096
1091,996005-434082
1091,895352-705108
1091,383278-220075
1091,347176-210066
1092,992421-428102
1092,255080-436025
1093,416400-633077
1093,252425-685081
1093,989176-654010
1093,487017-227078
1095,527004-252070
1095,166461-725052
1095,715544-515092
1096,580249-134031
1096,343388-456096
1096,770189-525017
1096,619491-160018
1098,512341-421050
1098,710067-499095
1098,006548-213021
1099,182544-422058
1099,730315-203011
1099,502301-434072
1100,965053-148051
1100,851212-603047
1100,217088-594097
1102,940289-116028
1102,903399-290092
1102,009362-424038
1102,956235-305045
1103,132530-339034
1104,215506-351063
1104,060134-128098
1104,348320-212087
1105,834478-277001
1105,348417-123108
1106,834478-277001
1106,348417-123108
1107,685542-274015
1107,797044-442095
1108,013188-581009
1108,830459-448000
1108,538422-392082
1108,169362-195103
1109,002413-272026
1111,671529-338049
1112,181377-265034
1113,796332-577044
1114,475290-490036
1114,757147-214052
1114,797395-349021
1116,867106-510013
1116,272169-636083
1117,250485-413071
1118,683404-143076
1118,827315-690077
1118,771088-649005
1118,623482-116047
1119,989502-340019
1119,557515-166103
1119,053019-542046
1121,425215-119064
1121,531528-613053
1121,722195-570092
1122,566008-267019
1122,993087-725068
1122,853178-448084
1124,858326-722025
1124,068525-286081
1124,345209-364110
1124,729119-545073
1125,136333-711034
1126,144149-599099
1127,938353-506015
1127,242042-361073
1128,938353-506015
1128,242042-361073
1131,257032-262055
1131,708517-649059
1131,021506-260059
1131,874016-605046
1132,338519-692000
1134,851447-727042
1134,400144-191096
1134,673401-455041
1135,826086-527087
1135,549293-321053
1136,836116-368050
1136,184202-167017
1136,225313-737095
1137,836116-368050
1137,184202-167017
1137,225313-737095
1141,969415-124002
1141,484368-186086
1141,200127-391008
1141,858081-716096
1143,243438-648060
1143,259548-358072
1143,452196-396026
1146,084549-534011
1147,703480-460103
1147,664483-637087
1147,438088-220081
1147,003107-191052
1149,976122-233075
1149,830493-279044
1149,386203-562068
1149,459491-410028
1150,887310-584041
1150,530054-263044
1151,530047-147072
1151,430025-295099
1152,396166-660018
1152,371232-595100
1152,328015-327034
1153,634177-494109
1154,224311-611045
1154,868456-650052
1154,450030-595033
1154,086064-645092
1155,460204-540055
1155,998361-215071
1155,652425-157044
1156,352114-736079
1156,002026-497097
1156,417172-742096
1156,011339-435091
1157,621187-691044
1157,250454-514023
1157,745393-776055
1158,177343-646053
1158,549198-540042
1159,177343-646053
1159,549198-540042
1160,101406-657098
1160,372434-686005
1160,754021-393019
1160,440534-144107
1161,410480-113002
1161,633047-519058
1161,847360-312081
1162,346188-141003
1162,102522-508083
1162,920169-541049
1163,346188-141003
1163,102522-508083
1163,920169-541049
1164,574117-443003
1165,378395-136036
1165,752409-619059
1166,108402-323081
1166,385060-525075
1167,953096-535048
1167,072000-591106
1168,484375-342059
1168,236258-130087
1168,615448-591027
1169,450030-595033
1170,114455-422108
1171,371232-595100
1171,052513-515013
1171,402166-232002
1172,250247-499108
1172,044433-402047
1172,629261-423101
1173,331141-269033
1173,801493-187034
1173,664097-424044
1173,950204-482027
1174,887335-748069
1174,898517-601020
1175,762216-421088
1175,209487-423024
1176,147005-693032
1176,013445-138000
1176,803177-708020
1176,532496-553039
1177,557515-166103
1177,248377-151021
1179,191230-441045
1179,085345-488046
1179,206204-272045
1180,621115-723031
1180,489194-570096
1180,965221-764061
1180,262379-162030
1181,233203-670054
1181,695540-145011
1182,159065-533029
1183,519304-527040
1184,108416-755042
1184,550362-113072
1184,154242-759086
1184,152355-159077
1185,919006-446078
1185,887489-688068
1185,607253-161075
1186,170542-751082
1186,665434-513041
1186,211275-157078
1187,179472-412101
1187,930204-695089
1187,348396-646089
1188,868363-707088
1190,550276-211000
1190,006391-735025
1191,642001-644024
1191,674497-415036
1191,352354-761032
1191,678539-433107
1192,303488-707075
1192,566165-126101
1192,672376-755022
1193,043037-452079
1193,583173-519109
1193,545359-445006
1194,510331-638095
1194,412373-664014
1194,674497-415036
1194,319418-445038
1195,564304-614084
1196,595233-294026
1196,122020-735080
1196,073527-759048
1197,016220-483106
1197,989176-654010
1198,462024-537093
1199,415182-678020
1199,922552-417004
1199,083163-199054
1200,969180-766067
1200,024321-331054
1201,014423-532000
1201,486002-676071
1201,412299-271020
1201,700448-420097
1202,680392-639077
1202,656137-505008
1202,935515-308046
1203,896287-239072
1204,772017-749056
1204,221289-356005
1204,605497-635044
1204,070191-695000
1208,404386-592056
1208,367442-687098
1209,246075-663074
1210,454384-576073
1210,189326-752037
1210,729224-654076
1211,454384-576073
1211,189326-752037
1211,729224-654076
1212,783093-456039
1213,782290-330102
1213,034251-598100
1214,441062-238077
1215,700429-707083
1215,655383-671037
1215,616424-625028
1215,252453-430028
1216,218448-753110
1217,788543-607048
1217,944193-545044
1217,236384-471065
1217,451095-134002
1220,262160-318075
1220,052513-515013
1220,849032-644084
1221,294119-412108
1221,375523-267020
1221,561471-118104
1222,683478-613024
1222,179325-326075
1222,083303-200099
1222,367529-500001
1223,683478-613024
1223,179325-326075
1223,083303-200099
1223,367529-500001
1224,868363-707088
1224,468262-302008
1225,868363-707088
1225,468262-302008
1226,890404-775053
1226,769124-166067
1226,382255-308035
1227,749275-337027
1227,535476-413008
1227,624287-761036
1227,152264-170005
1229,524460-395098
1230,524460-395098
1231,577491-262102
1231,176069-703001
1231,316107-638096
1232,800435-209050
1232,063111-339030
1232,710182-225034
1232,417436-292071
1233,129487-723064
1234,016457-433088
1235,890123-508083
1236,383283-216073
1236,827402-507000
1236,573340-562085
1236,507164-714090
1237,947410-470065
1237,917360-249060
1237,328521-732019
1238,137496-719039
1238,486035-395043
1238,137238-359016
