ss_sold_date_sk,ss_sold_time_sk,ss_item_sk,ss_customer_sk,ss_cdemo_sk,ss_hdemo_sk,ss_addr_sk,ss_store_sk,ss_promo_sk,ss_ticket_number,ss_quantity,ss_wholesale_cost,ss_list_price,ss_sales_price,ss_ext_discount_amt,ss_ext_sales_price,ss_ext_wholesale_cost,ss_ext_list_price,ss_ext_tax,ss_coupon_amt,ss_net_paid,ss_net_paid_inc_tax,ss_net_profit
NULL,NULL,1,NULL,859076,219,16115,NULL,NULL,115920,NULL,55.27,NULL,25.15,NULL,NULL,1215.94,NULL,16.59,NULL,553.30,569.89,-662.64
2452045,62098,1,92828,567965,5502,16239,7,266,116707,38,98.48,134.91,113.32,0.00,4306.16,3742.24,5126.58,172.24,0.00,4306.16,4478.40,563.92
2452165,48165,1,56750,174571,3239,42307,1,275,117020,11,54.32,97.77,0.00,0.00,0.00,597.52,1075.47,0.00,0.00,0.00,0.00,-597.52
2451196,33988,1,90035,485937,2639,25788,10,197,117848,41,35.89,40.91,36.81,0.00,1509.21,1471.49,1677.31,120.73,0.00,1509.21,1629.94,37.72
2452085,37414,1,35913,909547,1581,7615,8,115,118025,28,62.85,98.67,87.81,0.00,2458.68,1759.80,2762.76,196.69,0.00,2458.68,2655.37,698.88
2451139,33666,1,2809,1341531,3900,13822,1,57,118426,36,69.27,135.07,114.80,0.00,4132.80,2493.72,4862.52,123.98,0.00,4132.80,4256.78,1639.08
2451805,30695,1,12372,1855504,6189,24074,8,255,118573,64,59.29,64.62,13.57,0.00,868.48,3794.56,4135.68,8.68,0.00,868.48,877.16,-2926.08
2450997,42904,1,97119,162545,6371,17397,8,199,119902,11,11.11,20.44,2.04,0.00,22.44,122.21,224.84,1.34,0.00,22.44,23.78,-99.77
2451050,43819,1,11954,1387663,5772,5034,4,40,120604,55,19.73,30.97,23.22,0.00,1277.10,1085.15,1703.35,114.93,0.00,1277.10,1392.03,191.95
2451934,63978,1,18838,1464783,6728,28273,10,107,120888,79,57.85,94.29,23.57,782.05,1862.03,4570.15,7448.91,32.39,782.05,1079.98,1112.37,-3490.17
2451107,30095,1,98690,28693,5096,46699,2,272,121861,24,4.17,4.42,1.50,0.00,36.00,100.08,106.08,0.72,0.00,36.00,36.72,-64.08
2451481,42889,1,22462,1214684,1306,24728,7,240,123105,77,49.68,55.14,11.02,0.00,848.54,3825.36,4245.78,25.45,0.00,848.54,873.99,-2976.82
2451222,52246,1,79566,830641,4116,5191,7,82,124106,58,21.11,32.72,17.34,0.00,1005.72,1224.38,1897.76,20.11,0.00,1005.72,1025.83,-218.66
2450825,38308,1,29033,1299978,3723,30715,10,111,124558,23,70.61,124.97,107.47,0.00,2471.81,1624.03,2874.31,49.43,0.00,2471.81,2521.24,847.78
2450832,56619,1,75113,897134,3602,24023,7,25,124998,38,61.81,64.28,57.20,0.00,2173.60,2348.78,2442.64,195.62,0.00,2173.60,2369.22,-175.18
2452188,42607,1,14444,881454,6064,23027,8,17,127011,84,42.16,77.57,24.04,0.00,2019.36,3541.44,6515.88,80.77,0.00,2019.36,2100.13,-1522.08
2452635,48174,1,39917,1546954,2791,28981,7,77,127111,78,76.60,117.96,100.26,0.00,7820.28,5974.80,9200.88,547.41,0.00,7820.28,8367.69,1845.48
2452405,67475,1,23983,1249080,5377,18874,4,58,127458,56,79.16,112.40,28.10,0.00,1573.60,4432.96,6294.40,141.62,0.00,1573.60,1715.22,-2859.36
2452183,44652,1,92192,526144,1696,6001,8,266,127854,20,35.37,43.50,8.70,0.00,174.00,707.40,870.00,1.74,0.00,174.00,175.74,-533.40
2451094,56454,1,74065,1703242,2019,25549,2,48,128616,53,25.59,45.55,2.73,0.00,144.69,1356.27,2414.15,13.02,0.00,144.69,157.71,-1211.58
2451068,39491,1,28306,1340483,6707,32884,2,182,129234,37,42.20,70.47,38.75,0.00,1433.75,1561.40,2607.39,28.67,0.00,1433.75,1462.42,-127.65
2451191,35546,1,41630,1518573,6716,4459,2,16,129729,99,57.52,101.81,98.75,0.00,9776.25,5694.48,10079.19,195.52,0.00,9776.25,9971.77,4081.77
2451853,68434,1,16360,1615628,5649,37717,4,276,130386,96,26.15,45.76,22.88,0.00,2196.48,2510.40,4392.96,21.96,0.00,2196.48,2218.44,-313.92
2451402,61150,1,24616,513339,1262,32385,7,201,131517,8,23.45,31.89,26.78,0.00,214.24,187.60,255.12,2.14,0.00,214.24,216.38,26.64
2452483,44510,1,45965,529687,2562,39084,1,44,132235,99,5.17,8.06,2.82,0.00,279.18,511.83,797.94,2.79,0.00,279.18,281.97,-232.65
2452586,38263,1,NULL,217427,3319,10811,4,245,132436,NULL,70.46,112.73,NULL,NULL,225.00,NULL,NULL,NULL,NULL,NULL,NULL,-6821.00
2452600,41075,1,61225,351558,4644,6177,2,71,132877,24,50.38,84.63,38.08,0.00,913.92,1209.12,2031.12,73.11,0.00,913.92,987.03,-295.20
2451375,43679,1,10361,236236,2558,12033,4,118,133395,51,18.31,31.85,21.02,0.00,1072.02,933.81,1624.35,0.00,0.00,1072.02,1072.02,138.21
2451874,68199,1,28407,948279,6998,28917,7,293,133954,23,69.82,91.46,75.91,226.97,1745.93,1605.86,2103.58,60.75,226.97,1518.96,1579.71,-86.90
2451147,64510,1,86917,1701943,969,33242,7,109,136867,42,28.54,33.10,27.14,0.00,1139.88,1198.68,1390.20,102.58,0.00,1139.88,1242.46,-58.80
2451060,33536,1,11762,542192,5069,38346,1,253,137748,79,95.05,144.47,143.02,0.00,11298.58,7508.95,11413.13,338.95,0.00,11298.58,11637.53,3789.63
2452621,46806,1,2668,529000,5732,33311,8,296,138950,33,94.09,111.02,0.00,0.00,0.00,3104.97,3663.66,0.00,0.00,0.00,0.00,-3104.97
2451500,38014,1,81432,1181532,5632,11379,4,231,139602,29,67.86,79.39,6.35,40.51,184.15,1967.94,2302.31,8.61,40.51,143.64,152.25,-1824.30
2451731,30107,1,76462,629787,3559,46484,10,108,140186,94,77.09,121.80,40.19,0.00,3777.86,7246.46,11449.20,340.00,0.00,3777.86,4117.86,-3468.60
2450864,47624,1,75891,1471342,1993,29797,2,152,140876,42,68.73,79.03,66.38,0.00,2787.96,2886.66,3319.26,250.91,0.00,2787.96,3038.87,-98.70
2450919,39053,1,15643,1012397,6398,45152,7,285,141814,15,35.49,56.78,43.15,0.00,647.25,532.35,851.70,6.47,0.00,647.25,653.72,114.90
NULL,NULL,1,18167,1818609,5098,1987,8,NULL,144549,40,95.20,117.09,NULL,0.00,514.80,3808.00,4683.60,30.88,0.00,514.80,545.68,NULL
2451071,65204,1,81747,1120405,6710,18568,2,123,145186,34,87.09,143.69,139.37,0.00,4738.58,2961.06,4885.46,236.92,0.00,4738.58,4975.50,1777.52
2452605,33387,1,61288,508087,4486,12085,7,170,146179,25,36.91,58.31,44.31,0.00,1107.75,922.75,1457.75,22.15,0.00,1107.75,1129.90,185.00
2451081,31219,1,55035,870627,3372,47364,1,41,146298,69,83.62,102.85,39.08,0.00,2696.52,5769.78,7096.65,26.96,0.00,2696.52,2723.48,-3073.26
2451588,44196,1,53324,842207,6643,41879,8,114,146937,60,95.07,107.42,77.34,2691.43,4640.40,5704.20,6445.20,155.91,2691.43,1948.97,2104.88,-3755.23
2452591,56405,1,8929,804173,3417,48661,1,143,147416,64,71.54,118.75,105.68,0.00,6763.52,4578.56,7600.00,338.17,0.00,6763.52,7101.69,2184.96
2452173,71145,1,49735,1617232,6682,34179,1,279,147662,51,82.57,100.73,92.67,803.44,4726.17,4211.07,5137.23,117.68,803.44,3922.73,4040.41,-288.34
NULL,32965,1,NULL,NULL,2871,NULL,8,NULL,148268,NULL,NULL,86.22,NULL,0.00,NULL,2562.04,NULL,89.66,0.00,NULL,NULL,-320.32
2450963,53288,1,2391,975890,2989,42488,4,159,149631,75,99.28,148.92,99.77,0.00,7482.75,7446.00,11169.00,299.31,0.00,7482.75,7782.06,36.75
2451403,NULL,1,NULL,1765008,NULL,43881,1,NULL,152492,NULL,NULL,150.48,10.53,NULL,252.72,NULL,3611.52,4.65,NULL,232.51,NULL,-2143.49
2452381,35018,1,84530,1843415,4253,10691,4,41,155146,15,50.98,60.15,30.67,0.00,460.05,764.70,902.25,27.60,0.00,460.05,487.65,-304.65
2452598,55394,1,38107,968089,4918,32100,8,228,155573,8,80.12,159.43,22.32,0.00,178.56,640.96,1275.44,7.14,0.00,178.56,185.70,-462.40
2452371,39141,1,45410,133087,2811,18935,8,140,155585,42,38.99,42.10,0.00,0.00,0.00,1637.58,1768.20,0.00,0.00,0.00,0.00,-1637.58
2452112,51172,1,6602,1877365,4481,1644,7,186,155965,22,72.54,91.40,11.88,0.00,261.36,1595.88,2010.80,0.00,0.00,261.36,261.36,-1334.52
2451685,44028,1,44059,1752082,5258,12834,8,53,156089,90,97.70,167.06,20.04,0.00,1803.60,8793.00,15035.40,108.21,0.00,1803.60,1911.81,-6989.40
2452356,41985,1,3419,1205300,5228,1956,4,41,156765,48,46.61,55.93,20.13,0.00,966.24,2237.28,2684.64,48.31,0.00,966.24,1014.55,-1271.04
2452548,32473,1,90744,367646,4548,26203,8,247,156933,17,2.18,3.37,1.07,0.00,18.19,37.06,57.29,0.90,0.00,18.19,19.09,-18.87
2452283,66489,1,53632,1703129,5873,26170,10,250,157762,85,75.84,138.78,30.53,2076.04,2595.05,6446.40,11796.30,36.33,2076.04,519.01,555.34,-5927.39
2451934,NULL,1,59957,NULL,6979,49690,8,NULL,158648,15,NULL,58.40,NULL,0.00,683.25,561.60,876.00,NULL,0.00,683.25,710.58,121.65
2451483,74704,1,49382,1638472,3562,1452,7,269,159377,46,28.22,36.96,30.30,0.00,1393.80,1298.12,1700.16,83.62,0.00,1393.80,1477.42,95.68
2451541,67502,1,27826,49370,1314,39258,2,19,160052,43,53.48,59.89,34.73,164.27,1493.39,2299.64,2575.27,106.32,164.27,1329.12,1435.44,-970.52
2451486,41893,1,61771,391209,5447,9732,10,163,160298,49,48.61,96.73,50.29,1872.79,2464.21,2381.89,4739.77,53.22,1872.79,591.42,644.64,-1790.47
2451765,62538,1,75648,993453,5211,47816,1,56,160435,6,9.62,15.68,8.15,0.00,48.90,57.72,94.08,4.40,0.00,48.90,53.30,-8.82
2450986,36372,1,81759,NULL,4721,17002,NULL,76,160533,NULL,NULL,NULL,1.21,0.00,NULL,314.88,324.32,NULL,0.00,NULL,NULL,-295.52
2451879,68724,1,59246,1381655,5217,19226,2,82,160772,100,68.49,115.06,42.57,0.00,4257.00,6849.00,11506.00,340.56,0.00,4257.00,4597.56,-2592.00
2452491,59649,1,27808,887689,6417,45545,10,82,161304,73,97.06,119.38,35.81,261.41,2614.13,7085.38,8714.74,211.74,261.41,2352.72,2564.46,-4732.66
2451200,68547,1,598,1111917,2789,39708,2,221,162131,77,94.83,181.12,137.65,0.00,10599.05,7301.91,13946.24,0.00,0.00,10599.05,10599.05,3297.14
2451167,71100,1,28572,1678414,1856,5298,7,280,164255,50,96.08,98.00,90.16,0.00,4508.00,4804.00,4900.00,45.08,0.00,4508.00,4553.08,-296.00
2451039,39629,1,93697,128105,5713,10074,2,257,165863,2,33.87,64.35,37.32,0.00,74.64,67.74,128.70,3.73,0.00,74.64,78.37,6.90
2451645,NULL,1,NULL,NULL,4326,NULL,7,NULL,167362,NULL,NULL,NULL,1.10,NULL,NULL,463.84,575.12,NULL,NULL,NULL,29.45,-435.24
2451972,32267,1,45564,1810596,5675,5554,4,261,167385,16,33.76,67.18,14.77,30.72,236.32,540.16,1074.88,8.22,30.72,205.60,213.82,-334.56
2452107,38597,1,64391,1647904,2170,44883,7,58,167518,85,80.21,80.21,60.95,0.00,5180.75,6817.85,6817.85,103.61,0.00,5180.75,5284.36,-1637.10
2451116,39863,1,65110,469182,2407,39679,7,88,169023,95,35.61,58.40,32.70,0.00,3106.50,3382.95,5548.00,0.00,0.00,3106.50,3106.50,-276.45
2452196,39185,1,NULL,NULL,NULL,39036,8,NULL,170082,NULL,2.21,NULL,2.48,0.00,121.52,NULL,NULL,0.00,0.00,NULL,121.52,NULL
2451558,67991,1,95641,163398,5555,30865,10,92,170714,1,5.70,8.83,6.79,0.00,6.79,5.70,8.83,0.20,0.00,6.79,6.99,1.09
2450887,51860,1,85230,1492775,6720,45865,7,258,173298,16,81.26,162.52,73.13,0.00,1170.08,1300.16,2600.32,23.40,0.00,1170.08,1193.48,-130.08
2451511,30380,1,10376,1217661,3793,33078,8,250,175319,3,44.41,58.17,12.21,28.93,36.63,133.23,174.51,0.00,28.93,7.70,7.70,-125.53
2451544,39798,1,21272,1837900,2881,30662,7,11,176024,81,24.17,45.92,4.59,0.00,371.79,1957.77,3719.52,33.46,0.00,371.79,405.25,-1585.98
2451803,42084,1,5590,1771847,951,19655,1,144,176686,86,87.68,156.07,87.39,0.00,7515.54,7540.48,13422.02,150.31,0.00,7515.54,7665.85,-24.94
2452314,64653,1,49498,1550713,1528,33943,4,290,179850,30,58.88,76.54,37.50,0.00,1125.00,1766.40,2296.20,11.25,0.00,1125.00,1136.25,-641.40
2451471,50417,1,60938,1192984,3430,8323,1,218,179985,49,64.89,96.68,75.41,0.00,3695.09,3179.61,4737.32,36.95,0.00,3695.09,3732.04,515.48
2452125,63400,1,26834,1881628,1575,43569,2,72,180115,8,72.03,83.55,70.18,0.00,561.44,576.24,668.40,33.68,0.00,561.44,595.12,-14.80
2451530,31386,1,68464,693285,6459,2080,7,135,180799,58,57.29,109.99,46.19,0.00,2679.02,3322.82,6379.42,160.74,0.00,2679.02,2839.76,-643.80
2451376,66748,1,52866,535052,4085,45071,2,13,181302,70,97.85,181.02,57.92,0.00,4054.40,6849.50,12671.40,324.35,0.00,4054.40,4378.75,-2795.10
2451128,71907,1,98504,21362,5020,6231,4,234,184707,54,2.63,4.62,1.47,0.00,79.38,142.02,249.48,5.55,0.00,79.38,84.93,-62.64
2451503,70346,1,32594,1040350,4106,42615,4,217,185989,33,82.46,89.88,35.05,0.00,1156.65,2721.18,2966.04,92.53,0.00,1156.65,1249.18,-1564.53
2452201,71462,1,27588,122842,1296,48997,8,123,186032,34,39.91,63.85,4.46,0.00,151.64,1356.94,2170.90,9.09,0.00,151.64,160.73,-1205.30
2451546,62498,1,24672,1418508,2297,9286,1,54,186368,10,63.07,87.66,83.27,0.00,832.70,630.70,876.60,66.61,0.00,832.70,899.31,202.00
2451048,62363,1,81560,782589,6018,45894,8,278,186438,68,92.37,96.98,58.18,3441.92,3956.24,6281.16,6594.64,5.14,3441.92,514.32,519.46,-5766.84
2452524,69569,1,44421,1845354,2734,17267,10,10,187560,60,15.21,17.33,10.74,38.66,644.40,912.60,1039.80,30.28,38.66,605.74,636.02,-306.86
2451150,46709,1,75199,1546505,6611,13070,2,228,187869,99,8.55,9.14,6.76,0.00,669.24,846.45,904.86,33.46,0.00,669.24,702.70,-177.21
2452000,32850,1,84692,615046,4600,21754,10,191,188663,36,50.72,51.22,50.70,730.08,1825.20,1825.92,1843.92,10.95,730.08,1095.12,1106.07,-730.80
2451585,48594,1,3516,1231393,6023,653,8,180,189361,72,4.96,6.24,2.62,0.00,188.64,357.12,449.28,9.43,0.00,188.64,198.07,-168.48
2451426,62106,1,5314,400299,3731,41563,8,77,190547,1,48.46,95.95,70.04,0.00,70.04,48.46,95.95,4.90,0.00,70.04,74.94,21.58
2451908,63052,1,53144,396247,5750,14453,10,182,190647,27,4.50,4.50,3.87,0.00,104.49,121.50,121.50,6.26,0.00,104.49,110.75,-17.01
2451507,57332,1,30502,448519,936,44600,1,97,190871,11,61.36,81.60,66.91,0.00,736.01,674.96,897.60,22.08,0.00,736.01,758.09,61.05
2451023,70250,1,69747,732048,6349,28203,7,24,192667,38,9.35,12.90,3.87,122.05,147.06,355.30,490.20,1.75,122.05,25.01,26.76,-330.29
NULL,NULL,1,84924,NULL,NULL,NULL,NULL,NULL,192897,NULL,NULL,NULL,NULL,NULL,117.72,NULL,1473.12,4.70,NULL,NULL,NULL,NULL
2451416,64916,1,97495,406253,4258,8263,1,118,193084,71,73.27,139.21,98.83,0.00,7016.93,5202.17,9883.91,210.50,0.00,7016.93,7227.43,1814.76
2451546,42280,1,NULL,NULL,1941,NULL,7,NULL,193375,4,42.31,61.77,NULL,NULL,NULL,169.24,247.08,14.08,NULL,NULL,NULL,NULL
2452197,51806,1,59008,1496079,1597,16315,10,257,194163,95,73.53,129.41,10.35,0.00,983.25,6985.35,12293.95,88.49,0.00,983.25,1071.74,-6002.10
2452204,63649,1,74433,1029780,4327,25674,8,144,194506,16,32.17,62.73,35.12,0.00,561.92,514.72,1003.68,50.57,0.00,561.92,612.49,47.20
2451035,67484,1,88360,1919480,6153,44026,8,40,195345,3,32.88,53.92,8.08,0.00,24.24,98.64,161.76,0.00,0.00,24.24,24.24,-74.40
2452453,64014,1,44059,968434,1162,11537,10,160,195984,20,83.60,126.23,17.67,0.00,353.40,1672.00,2524.60,3.53,0.00,353.40,356.93,-1318.60
2452241,69311,1,14989,1470095,3601,7554,7,252,196027,37,44.24,49.54,0.99,0.00,36.63,1636.88,1832.98,0.36,0.00,36.63,36.99,-1600.25
2452153,71809,1,71623,1122556,5489,26422,1,104,196202,42,34.95,43.33,30.33,713.36,1273.86,1467.90,1819.86,50.44,713.36,560.50,610.94,-907.40
2451862,39385,1,15592,1766104,969,36681,7,76,196411,24,37.13,53.46,48.11,1016.08,1154.64,891.12,1283.04,0.00,1016.08,138.56,138.56,-752.56
2451871,72830,1,55653,702366,4726,36239,8,54,199160,66,99.03,146.56,60.08,0.00,3965.28,6535.98,9672.96,39.65,0.00,3965.28,4004.93,-2570.70
2452241,49622,1,73084,513479,274,1916,8,271,201393,31,9.04,16.72,15.21,0.00,471.51,280.24,518.32,18.86,0.00,471.51,490.37,191.27
2451520,62685,1,13752,342369,586,13650,4,119,201397,4,82.21,96.18,35.58,0.00,142.32,328.84,384.72,2.84,0.00,142.32,145.16,-186.52
2451284,41931,1,65326,559515,4104,25940,4,295,202136,65,64.87,68.11,31.33,0.00,2036.45,4216.55,4427.15,0.00,0.00,2036.45,2036.45,-2180.10
2451411,34057,1,42357,1573421,485,36349,10,272,202211,11,80.91,94.66,69.10,0.00,760.10,890.01,1041.26,0.00,0.00,760.10,760.10,-129.91
2451002,67658,1,58518,385302,6486,16070,2,295,203125,16,87.08,124.52,7.47,66.93,119.52,1393.28,1992.32,1.05,66.93,52.59,53.64,-1340.69
2451450,70678,1,28144,795052,3113,43174,10,45,203465,44,83.09,147.06,102.94,0.00,4529.36,3655.96,6470.64,362.34,0.00,4529.36,4891.70,873.40
2452450,52029,1,7864,1435590,5363,25089,8,94,203520,56,17.64,25.04,8.26,0.00,462.56,987.84,1402.24,9.25,0.00,462.56,471.81,-525.28
2452261,30492,1,46393,931097,3001,32505,1,126,203660,55,41.16,67.91,11.54,0.00,634.70,2263.80,3735.05,44.42,0.00,634.70,679.12,-1629.10
2452591,34071,1,17094,1735351,3561,32618,2,109,203703,3,48.61,72.42,2.17,0.00,6.51,145.83,217.26,0.45,0.00,6.51,6.96,-139.32
2451564,42371,1,54454,1249023,6439,31408,7,155,205768,27,29.26,51.79,37.28,0.00,1006.56,790.02,1398.33,70.45,0.00,1006.56,1077.01,216.54
2452273,41000,1,59314,1283497,480,28263,2,63,206801,76,10.97,16.01,6.40,325.88,486.40,833.72,1216.76,3.21,325.88,160.52,163.73,-673.20
2451642,54088,1,47752,725767,5029,644,1,174,207495,35,28.90,54.33,46.72,0.00,1635.20,1011.50,1901.55,65.40,0.00,1635.20,1700.60,623.70
2451780,70307,1,66588,1008530,4425,27920,2,164,208369,54,45.04,87.82,50.05,0.00,2702.70,2432.16,4742.28,81.08,0.00,2702.70,2783.78,270.54
2450930,63415,1,45866,NULL,NULL,19397,NULL,NULL,208781,NULL,NULL,NULL,NULL,NULL,1652.56,NULL,6356.56,16.52,NULL,1652.56,1669.08,NULL
2451160,47715,1,98421,1293552,3083,8967,7,71,208998,37,17.19,26.12,5.74,53.09,212.38,636.03,966.44,12.74,53.09,159.29,172.03,-476.74
2450914,37707,1,29404,1507372,5693,34861,8,294,210032,51,69.51,94.53,21.74,0.00,1108.74,3545.01,4821.03,11.08,0.00,1108.74,1119.82,-2436.27
2452564,67010,1,91420,1165506,6439,16972,4,2,210035,62,34.71,36.44,12.75,0.00,790.50,2152.02,2259.28,47.43,0.00,790.50,837.93,-1361.52
2452305,40806,1,54360,1874882,1357,40679,10,191,210441,37,80.99,101.23,91.10,1449.40,3370.70,2996.63,3745.51,57.63,1449.40,1921.30,1978.93,-1075.33
2450838,65742,1,28276,377860,2997,35381,8,103,211633,23,28.48,37.02,4.07,38.38,93.61,655.04,851.46,3.86,38.38,55.23,59.09,-599.81
2451793,49117,1,33444,964552,1707,26415,7,94,211882,79,48.41,85.20,11.07,0.00,874.53,3824.39,6730.80,17.49,0.00,874.53,892.02,-2949.86
2451733,49370,1,63326,86921,6163,48605,1,268,211976,85,14.92,26.40,17.42,0.00,1480.70,1268.20,2244.00,0.00,0.00,1480.70,1480.70,212.50
2451883,51808,1,62765,720798,1231,38064,10,220,212117,60,3.53,4.62,3.51,0.00,210.60,211.80,277.20,2.10,0.00,210.60,212.70,-1.20
2452358,43959,1,74850,1119811,3172,39333,7,103,212676,11,31.68,63.04,46.64,0.00,513.04,348.48,693.44,0.00,0.00,513.04,513.04,164.56
2452530,62551,1,3060,510085,4663,6488,7,178,213474,69,64.54,96.16,54.81,0.00,3781.89,4453.26,6635.04,151.27,0.00,3781.89,3933.16,-671.37
2451045,54730,1,41632,419973,3114,43455,2,94,213795,49,34.50,37.60,8.27,340.39,405.23,1690.50,1842.40,0.00,340.39,64.84,64.84,-1625.66
2451610,46899,1,12128,1577730,1379,22181,7,81,214177,7,38.13,43.46,29.98,163.69,209.86,266.91,304.22,4.15,163.69,46.17,50.32,-220.74
2451720,34165,1,70278,1390826,5421,44416,10,241,214368,6,31.67,36.42,30.95,137.41,185.70,190.02,218.52,3.86,137.41,48.29,52.15,-141.73
2451909,38760,1,84150,1680214,1078,43542,2,200,215161,97,30.07,34.88,21.97,0.00,2131.09,2916.79,3383.36,42.62,0.00,2131.09,2173.71,-785.70
2450844,69277,1,37822,1730314,6453,16945,7,287,215430,68,83.66,124.65,69.80,0.00,4746.40,5688.88,8476.20,0.00,0.00,4746.40,4746.40,-942.48
2452164,40280,1,60994,1483905,6016,8927,2,102,216678,66,21.31,25.35,12.16,0.00,802.56,1406.46,1673.10,24.07,0.00,802.56,826.63,-603.90
2451166,63735,1,50527,1771808,289,8323,2,72,217454,71,52.79,77.60,73.72,3977.93,5234.12,3748.09,5509.60,62.80,3977.93,1256.19,1318.99,-2491.90
2450877,56554,1,28934,708581,675,18322,1,243,219327,66,2.90,4.17,3.50,0.00,231.00,191.40,275.22,9.24,0.00,231.00,240.24,39.60
2451779,34149,1,73068,323397,5373,34549,7,188,219330,8,30.08,53.24,42.59,91.99,340.72,240.64,425.92,19.89,91.99,248.73,268.62,8.09
2452508,36290,1,40391,1400696,1801,506,1,105,219709,1,46.82,83.80,47.76,27.22,47.76,46.82,83.80,0.82,27.22,20.54,21.36,-26.28
2451433,34253,1,83205,778319,280,21394,10,257,222094,33,63.26,74.64,33.58,0.00,1108.14,2087.58,2463.12,77.56,0.00,1108.14,1185.70,-979.44
2452323,30361,1,4924,527804,284,15917,1,75,222539,58,97.10,140.79,111.22,0.00,6450.76,5631.80,8165.82,580.56,0.00,6450.76,7031.32,818.96
2452188,72420,1,87671,627604,2737,18670,4,83,223839,61,52.75,81.23,38.99,0.00,2378.39,3217.75,4955.03,118.91,0.00,2378.39,2497.30,-839.36
2452642,66428,1,6581,1547675,4769,40263,4,82,225098,63,14.76,28.19,21.42,0.00,1349.46,929.88,1775.97,53.97,0.00,1349.46,1403.43,419.58
2451428,61296,1,87301,1825115,4882,3496,10,118,226290,4,72.18,141.47,137.22,0.00,548.88,288.72,565.88,16.46,0.00,548.88,565.34,260.16
2452637,46715,1,42151,687410,6716,37175,7,277,226972,70,21.65,29.22,15.48,0.00,1083.60,1515.50,2045.40,10.83,0.00,1083.60,1094.43,-431.90
2451126,61600,1,42674,1020866,1458,18003,1,179,227506,93,89.64,90.53,53.41,4371.07,4967.13,8336.52,8419.29,11.92,4371.07,596.06,607.98,-7740.46
2452144,75492,1,17967,280243,1366,10442,7,269,228153,88,16.11,32.22,12.24,0.00,1077.12,1417.68,2835.36,0.00,0.00,1077.12,1077.12,-340.56
2452635,48903,1,39940,1455644,948,46652,7,124,228724,84,76.09,149.89,14.98,1157.65,1258.32,6391.56,12590.76,5.03,1157.65,100.67,105.70,-6290.89
2452376,44158,1,77480,1003523,5566,25162,1,260,230048,24,78.83,125.33,11.27,0.00,270.48,1891.92,3007.92,0.00,0.00,270.48,270.48,-1621.44
2452618,29890,1,94859,1135038,3217,3396,1,139,231232,99,93.60,128.23,85.91,0.00,8505.09,9266.40,12694.77,595.35,0.00,8505.09,9100.44,-761.31
2451058,48858,1,8521,1546196,6271,40299,10,164,232180,5,14.99,26.53,10.08,43.34,50.40,74.95,132.65,0.42,43.34,7.06,7.48,-67.89
2452642,50799,1,59893,373902,1511,21520,10,110,232446,94,95.57,181.58,10.89,0.00,1023.66,8983.58,17068.52,10.23,0.00,1023.66,1033.89,-7959.92
2451144,29099,1,30134,268134,2581,5828,7,221,233373,29,64.53,81.30,47.96,0.00,1390.84,1871.37,2357.70,13.90,0.00,1390.84,1404.74,-480.53
2451100,66231,1,57892,1546498,1504,20157,8,52,236876,4,28.62,49.22,4.42,17.14,17.68,114.48,196.88,0.00,17.14,0.54,0.54,-113.94
2451678,46493,1,18424,1909961,5145,22282,8,77,238185,65,32.90,49.67,37.74,0.00,2453.10,2138.50,3228.55,171.71,0.00,2453.10,2624.81,314.60
2451794,44853,1,24769,970506,5843,40333,7,21,239217,18,6.33,7.84,0.70,0.00,12.60,113.94,141.12,0.50,0.00,12.60,13.10,-101.34
2451874,30001,1,36888,50445,1602,43206,1,281,239441,69,24.77,41.36,34.32,0.00,2368.08,1709.13,2853.84,142.08,0.00,2368.08,2510.16,658.95
2452325,36343,1,11011,965940,4869,998,8,226,239511,47,19.16,34.67,13.86,0.00,651.42,900.52,1629.49,32.57,0.00,651.42,683.99,-249.10
2450881,59306,2,82593,88022,5451,31280,1,226,1497,28,58.94,71.90,59.67,0.00,1670.76,1650.32,2013.20,83.53,0.00,1670.76,1754.29,20.44
NULL,52209,2,NULL,1235341,2757,NULL,NULL,109,2732,16,NULL,NULL,114.99,1251.09,NULL,1593.92,NULL,41.21,1251.09,588.75,629.96,-1005.17
2451328,52030,2,30385,816807,4829,36451,4,204,6943,79,22.82,42.67,20.48,0.00,1617.92,1802.78,3370.93,64.71,0.00,1617.92,1682.63,-184.86
2451874,53074,2,80254,NULL,5648,NULL,7,223,7996,5,NULL,73.28,32.97,NULL,164.85,231.90,NULL,NULL,NULL,NULL,21.44,NULL
2451526,62429,2,22356,1747351,5593,24988,8,156,9968,21,3.72,4.83,1.83,2.30,38.43,78.12,101.43,2.52,2.30,36.13,38.65,-41.99
2451416,41927,2,47863,1521167,3624,9728,2,127,12625,5,23.82,33.10,5.62,0.00,28.10,119.10,165.50,1.40,0.00,28.10,29.50,-91.00
2451331,34714,2,44281,609047,566,23685,4,163,14421,57,70.65,94.67,81.41,0.00,4640.37,4027.05,5396.19,139.21,0.00,4640.37,4779.58,613.32
2451447,43697,2,96226,831092,2311,45177,4,126,14920,46,74.72,144.20,108.15,0.00,4974.90,3437.12,6633.20,348.24,0.00,4974.90,5323.14,1537.78
2451226,56797,2,81180,914002,1224,21646,7,264,16483,84,8.06,16.03,14.10,0.00,1184.40,677.04,1346.52,0.00,0.00,1184.40,1184.40,507.36
